state,year,offense,count
NH,2018,property-crime,16876
NH,2018,rape,522
NH,2018,robbery,337
NH,2018,violent-crime,2169
NM,2018,aggravated-assault,4550
NM,2018,arson,114
NM,2018,burglary,6613
NM,2018,homicide,70
NM,2018,larceny,25781
NM,2018,motor-vehicle-theft,7016
NM,2018,property-crime,39524
NM,2018,rape,591
NM,2018,robbery,2026
NM,2018,violent-crime,7237
OH,1998,aggravated-assault,1425
OH,1998,arson,334
OH,1998,burglary,10123
OH,1998,homicide,32
OH,1998,larceny,27863
OH,1998,motor-vehicle-theft,4975
OH,1998,property-crime,43295
OH,1998,rape,453
OH,1998,robbery,2158
OH,1998,violent-crime,4068
OH,1999,aggravated-assault,1937
OH,1999,arson,410
OH,1999,burglary,13552
OH,1999,homicide,68
OH,1999,larceny,39618
OH,1999,motor-vehicle-theft,6179
OH,1999,property-crime,59759
OH,1999,rape,653
OH,1999,robbery,2759
OH,1999,violent-crime,5417
OH,2000,aggravated-assault,2128
OH,2000,arson,565
OH,2000,burglary,15322
OH,2000,homicide,61
OH,2000,larceny,44796
OH,2000,motor-vehicle-theft,7257
OH,2000,property-crime,67940
OH,2000,rape,745
OH,2000,robbery,3380
OH,2000,violent-crime,6314
OH,2001,aggravated-assault,2919
OH,2001,arson,774
OH,2001,burglary,21849
OH,2001,homicide,114
OH,2001,larceny,60852
OH,2001,motor-vehicle-theft,10310
OH,2001,property-crime,93785
OH,2001,rape,963
OH,2001,robbery,4481
OH,2001,violent-crime,8477
OH,2002,aggravated-assault,3272
OH,2002,arson,855
OH,2002,burglary,26156
OH,2002,homicide,163
OH,2002,larceny,70926
OH,2002,motor-vehicle-theft,11167
OH,2002,property-crime,109104
OH,2002,rape,1283
OH,2002,robbery,5112
OH,2002,violent-crime,9830
OH,2003,aggravated-assault,3304
OH,2003,arson,821
OH,2003,burglary,28506
OH,2003,homicide,164
OH,2003,larceny,83191
OH,2003,motor-vehicle-theft,11875
OH,2003,property-crime,124393
OH,2003,rape,1476
OH,2003,robbery,5093
OH,2003,violent-crime,10037
OH,2004,aggravated-assault,7347
OH,2004,arson,1420
OH,2004,burglary,54550
OH,2004,homicide,318
OH,2004,larceny,148530
OH,2004,motor-vehicle-theft,26421
OH,2004,property-crime,230921
OH,2004,rape,2875
OH,2004,robbery,12342
OH,2004,violent-crime,22882
OH,2005,aggravated-assault,7503
OH,2005,arson,1481
OH,2005,burglary,58206
OH,2005,homicide,431
OH,2005,larceny,155458
OH,2005,motor-vehicle-theft,27900
OH,2005,property-crime,243045
OH,2005,rape,3061
OH,2005,robbery,13473
OH,2005,violent-crime,24468
OH,2006,aggravated-assault,7850
OH,2006,arson,1934
OH,2006,burglary,65277
OH,2006,homicide,382
OH,2006,larceny,167071
OH,2006,motor-vehicle-theft,26089
OH,2006,property-crime,260371
OH,2006,rape,3207
OH,2006,robbery,14304
OH,2006,violent-crime,25743
OH,2007,aggravated-assault,8232
OH,2007,arson,2036
OH,2007,burglary,65181
OH,2007,homicide,381
OH,2007,larceny,168816
OH,2007,motor-vehicle-theft,24099
OH,2007,property-crime,260132
OH,2007,rape,3348
OH,2007,robbery,13758
OH,2007,violent-crime,25719
OH,2008,aggravated-assault,8585
OH,2008,arson,2022
OH,2008,burglary,70797
OH,2008,homicide,359
OH,2008,larceny,175107
OH,2008,motor-vehicle-theft,20970
OH,2008,property-crime,268896
OH,2008,rape,3389
OH,2008,robbery,14370
OH,2008,violent-crime,26703
OH,2009,aggravated-assault,8972
OH,2009,arson,1905
OH,2009,burglary,73787
OH,2009,homicide,372
OH,2009,larceny,180404
OH,2009,motor-vehicle-theft,17163
OH,2009,property-crime,273259
OH,2009,rape,3237
OH,2009,robbery,13914
OH,2009,violent-crime,26495
OH,2010,aggravated-assault,8582
OH,2010,arson,1760
OH,2010,burglary,78119
OH,2010,homicide,383
OH,2010,larceny,184690
OH,2010,motor-vehicle-theft,16090
OH,2010,property-crime,280659
OH,2010,rape,2914
OH,2010,robbery,13114
OH,2010,violent-crime,24993
OH,2011,aggravated-assault,8181
OH,2011,arson,1613
OH,2011,burglary,80380
OH,2011,homicide,384
OH,2011,larceny,187906
OH,2011,motor-vehicle-theft,15980
OH,2011,property-crime,285879
OH,2011,rape,2854
OH,2011,robbery,12391
OH,2011,violent-crime,23810
OH,2012,aggravated-assault,8049
OH,2012,arson,1683
OH,2012,burglary,74831
OH,2012,homicide,346
OH,2012,larceny,179126
OH,2012,motor-vehicle-theft,15012
OH,2012,property-crime,270652
OH,2012,rape,2987
OH,2012,robbery,11844
OH,2012,violent-crime,23226
OH,2013,aggravated-assault,8176
OH,2013,arson,1255
OH,2013,burglary,66866
OH,2013,homicide,364
OH,2013,larceny,176867
OH,2013,motor-vehicle-theft,15021
OH,2013,property-crime,260009
OH,2013,rape,3008
OH,2013,robbery,11369
OH,2013,violent-crime,22917
OH,2014,aggravated-assault,8625
OH,2014,arson,1287
OH,2014,burglary,59094
OH,2014,homicide,360
OH,2014,larceny,171995
OH,2014,motor-vehicle-theft,14420
OH,2014,property-crime,246796
OH,2014,rape,3741
OH,2014,robbery,10211
OH,2014,violent-crime,22937
OH,2015,aggravated-assault,9014
OH,2015,arson,1273
OH,2015,burglary,52159
OH,2015,homicide,403
OH,2015,larceny,164467
OH,2015,motor-vehicle-theft,13607
OH,2015,property-crime,231506
OH,2015,rape,3992
OH,2015,robbery,9876
OH,2015,violent-crime,23285
OH,2016,aggravated-assault,10061
OH,2016,arson,1303
OH,2016,burglary,51700
OH,2016,homicide,514
OH,2016,larceny,168595
OH,2016,motor-vehicle-theft,16709
OH,2016,property-crime,238307
OH,2016,rape,4292
OH,2016,robbery,9816
OH,2016,violent-crime,24683
OH,2017,aggravated-assault,12189
OH,2017,arson,1154
OH,2017,burglary,48262
OH,2017,homicide,587
OH,2017,larceny,169770
OH,2017,motor-vehicle-theft,17668
OH,2017,property-crime,236854
OH,2017,rape,4854
OH,2017,robbery,9568
OH,2017,violent-crime,27198
OH,2018,aggravated-assault,13101
OH,2018,arson,1025
OH,2018,burglary,41455
OH,2018,homicide,498
OH,2018,larceny,156025
OH,2018,motor-vehicle-theft,17246
OH,2018,property-crime,215751
OH,2018,rape,4847
OH,2018,robbery,8661
OH,2018,violent-crime,27107
OK,2008,aggravated-assault,756
OK,2008,arson,145
OK,2008,burglary,2751
OK,2008,homicide,16
OK,2008,larceny,6226
OK,2008,motor-vehicle-theft,749
OK,2008,property-crime,9871
OK,2008,rape,181
OK,2008,robbery,76
OK,2008,violent-crime,1029
OK,2009,aggravated-assault,996
OK,2009,arson,148
OK,2009,burglary,3285
OK,2009,homicide,8
OK,2009,larceny,6960
OK,2009,motor-vehicle-theft,809
OK,2009,property-crime,11202
OK,2009,rape,201
OK,2009,robbery,123
OK,2009,violent-crime,1328
OK,2010,aggravated-assault,1025
OK,2010,arson,118
OK,2010,burglary,3338
OK,2010,homicide,19
OK,2010,larceny,7222
OK,2010,motor-vehicle-theft,739
OK,2010,property-crime,11417
OK,2010,rape,171
OK,2010,robbery,120
OK,2010,violent-crime,1335
OK,2011,aggravated-assault,1105
OK,2011,arson,151
OK,2011,burglary,4335
OK,2011,homicide,24
OK,2011,larceny,9743
OK,2011,motor-vehicle-theft,1006
OK,2011,property-crime,15235
OK,2011,rape,221
OK,2011,robbery,148
OK,2011,violent-crime,1498
OK,2012,aggravated-assault,1601
OK,2012,arson,241
OK,2012,burglary,7318
OK,2012,homicide,23
OK,2012,larceny,15956
OK,2012,motor-vehicle-theft,1697
OK,2012,property-crime,25212
OK,2012,rape,412
OK,2012,robbery,185
OK,2012,violent-crime,2221
OK,2013,aggravated-assault,1971
OK,2013,arson,342
OK,2013,burglary,9208
OK,2013,homicide,33
OK,2013,larceny,20138
OK,2013,motor-vehicle-theft,2225
OK,2013,property-crime,31913
OK,2013,rape,425
OK,2013,robbery,235
OK,2013,violent-crime,2664
OK,2014,aggravated-assault,2170
OK,2014,arson,315
OK,2014,burglary,8771
OK,2014,homicide,35
OK,2014,larceny,20167
OK,2014,motor-vehicle-theft,2343
OK,2014,property-crime,31596
OK,2014,rape,521
OK,2014,robbery,307
OK,2014,violent-crime,3033
OK,2015,aggravated-assault,2464
OK,2015,arson,286
OK,2015,burglary,9364
OK,2015,homicide,55
OK,2015,larceny,20178
OK,2015,motor-vehicle-theft,2576
OK,2015,property-crime,32404
OK,2015,rape,599
OK,2015,robbery,315
OK,2015,violent-crime,3433
OK,2016,aggravated-assault,2764
OK,2016,arson,343
OK,2016,burglary,10614
OK,2016,homicide,60
OK,2016,larceny,23569
OK,2016,motor-vehicle-theft,3322
OK,2016,property-crime,37848
OK,2016,rape,731
OK,2016,robbery,369
OK,2016,violent-crime,3924
OK,2017,aggravated-assault,2959
OK,2017,arson,357
OK,2017,burglary,10074
OK,2017,homicide,50
OK,2017,larceny,24438
OK,2017,motor-vehicle-theft,3661
OK,2017,property-crime,38530
OK,2017,rape,800
OK,2017,robbery,366
OK,2017,violent-crime,4175
OK,2018,aggravated-assault,2971
OK,2018,arson,354
OK,2018,burglary,10147
OK,2018,homicide,58
OK,2018,larceny,24983
OK,2018,motor-vehicle-theft,4108
OK,2018,property-crime,39592
OK,2018,rape,903
OK,2018,robbery,423
OK,2018,violent-crime,4355
OR,2003,aggravated-assault,52
OR,2003,arson,17
OR,2003,burglary,423
OR,2003,homicide,3
OR,2003,larceny,1001
OR,2003,motor-vehicle-theft,152
OR,2003,property-crime,1593
OR,2003,rape,43
OR,2003,robbery,26
OR,2003,violent-crime,124
OR,2004,aggravated-assault,1280
OR,2004,arson,270
OR,2004,burglary,5154
OR,2004,homicide,17
OR,2004,larceny,24921
OR,2004,motor-vehicle-theft,2802
OR,2004,property-crime,33147
OR,2004,rape,348
OR,2004,robbery,326
OR,2004,violent-crime,1971
OR,2005,aggravated-assault,1252
OR,2005,arson,213
OR,2005,burglary,5581
OR,2005,homicide,17
OR,2005,larceny,25401
OR,2005,motor-vehicle-theft,2969
OR,2005,property-crime,34164
OR,2005,rape,346
OR,2005,robbery,356
OR,2005,violent-crime,1971
OR,2006,aggravated-assault,1428
OR,2006,arson,354
OR,2006,burglary,6272
OR,2006,homicide,23
OR,2006,larceny,29261
OR,2006,motor-vehicle-theft,2886
OR,2006,property-crime,38773
OR,2006,rape,518
OR,2006,robbery,413
OR,2006,violent-crime,2382
OR,2007,aggravated-assault,1440
OR,2007,arson,319
OR,2007,burglary,5876
OR,2007,homicide,19
OR,2007,larceny,26990
OR,2007,motor-vehicle-theft,2776
OR,2007,property-crime,35961
OR,2007,rape,550
OR,2007,robbery,418
OR,2007,violent-crime,2427
OR,2008,aggravated-assault,1304
OR,2008,arson,346
OR,2008,burglary,5444
OR,2008,homicide,17
OR,2008,larceny,25190
OR,2008,motor-vehicle-theft,2098
OR,2008,property-crime,33078
OR,2008,rape,482
OR,2008,robbery,413
OR,2008,violent-crime,2216
OR,2009,aggravated-assault,1379
OR,2009,arson,303
OR,2009,burglary,5184
OR,2009,homicide,18
OR,2009,larceny,23295
OR,2009,motor-vehicle-theft,1965
OR,2009,property-crime,30747
OR,2009,rape,496
OR,2009,robbery,366
OR,2009,violent-crime,2259
OR,2010,aggravated-assault,1466
OR,2010,arson,328
OR,2010,burglary,5104
OR,2010,homicide,24
OR,2010,larceny,24432
OR,2010,motor-vehicle-theft,1702
OR,2010,property-crime,31566
OR,2010,rape,504
OR,2010,robbery,395
OR,2010,violent-crime,2389
OR,2011,aggravated-assault,1542
OR,2011,arson,314
OR,2011,burglary,5688
OR,2011,homicide,36
OR,2011,larceny,27161
OR,2011,motor-vehicle-theft,1689
OR,2011,property-crime,34852
OR,2011,rape,516
OR,2011,robbery,372
OR,2011,violent-crime,2466
OR,2012,aggravated-assault,1668
OR,2012,arson,340
OR,2012,burglary,6651
OR,2012,homicide,19
OR,2012,larceny,28774
OR,2012,motor-vehicle-theft,2392
OR,2012,property-crime,38157
OR,2012,rape,494
OR,2012,robbery,468
OR,2012,violent-crime,2649
OR,2013,aggravated-assault,1672
OR,2013,arson,311
OR,2013,burglary,6351
OR,2013,homicide,25
OR,2013,larceny,30780
OR,2013,motor-vehicle-theft,2558
OR,2013,property-crime,40000
OR,2013,rape,414
OR,2013,robbery,536
OR,2013,violent-crime,2647
OR,2014,aggravated-assault,2284
OR,2014,arson,375
OR,2014,burglary,7159
OR,2014,homicide,28
OR,2014,larceny,38695
OR,2014,motor-vehicle-theft,3526
OR,2014,property-crime,49755
OR,2014,rape,593
OR,2014,robbery,696
OR,2014,violent-crime,3601
OR,2015,aggravated-assault,4414
OR,2015,arson,664
OR,2015,burglary,11341
OR,2015,homicide,83
OR,2015,larceny,65042
OR,2015,motor-vehicle-theft,8066
OR,2015,property-crime,85113
OR,2015,rape,1272
OR,2015,robbery,1449
OR,2015,violent-crime,7218
OR,2016,aggravated-assault,5445
OR,2016,arson,854
OR,2016,burglary,14098
OR,2016,homicide,87
OR,2016,larceny,83014
OR,2016,motor-vehicle-theft,12234
OR,2016,property-crime,110200
OR,2016,rape,1723
OR,2016,robbery,2164
OR,2016,violent-crime,9419
OR,2017,aggravated-assault,5939
OR,2017,arson,977
OR,2017,burglary,15729
OR,2017,homicide,90
OR,2017,larceny,86528
OR,2017,motor-vehicle-theft,16376
OR,2017,property-crime,119610
OR,2017,rape,2004
OR,2017,robbery,2356
OR,2017,violent-crime,10389
OR,2018,aggravated-assault,6364
OR,2018,arson,1002
OR,2018,burglary,15349
OR,2018,homicide,75
OR,2018,larceny,88021
OR,2018,motor-vehicle-theft,16097
OR,2018,property-crime,120469
OR,2018,rape,2087
OR,2018,robbery,2469
OR,2018,violent-crime,10995
PA,2012,larceny,1
PA,2012,property-crime,1
PA,2013,aggravated-assault,4
PA,2013,arson,2
PA,2013,burglary,92
PA,2013,homicide,4
PA,2013,larceny,380
PA,2013,motor-vehicle-theft,12
PA,2013,property-crime,486
PA,2013,rape,14
PA,2013,robbery,6
PA,2013,violent-crime,28
PA,2014,aggravated-assault,58
PA,2014,arson,17
PA,2014,burglary,287
PA,2014,homicide,1
PA,2014,larceny,2041
PA,2014,motor-vehicle-theft,45
PA,2014,property-crime,2390
PA,2014,rape,47
PA,2014,robbery,46
PA,2014,violent-crime,152
PA,2015,aggravated-assault,62
PA,2015,arson,18
PA,2015,burglary,362
PA,2015,homicide,1
PA,2015,larceny,2249
PA,2015,motor-vehicle-theft,70
PA,2015,property-crime,2699
PA,2015,rape,55
PA,2015,robbery,66
PA,2015,violent-crime,184
PA,2016,aggravated-assault,48
PA,2016,arson,14
PA,2016,burglary,297
PA,2016,homicide,7
PA,2016,larceny,2007
PA,2016,motor-vehicle-theft,55
PA,2016,property-crime,2373
PA,2016,rape,44
PA,2016,robbery,47
PA,2016,violent-crime,146
PA,2017,aggravated-assault,34
PA,2017,arson,9
PA,2017,burglary,267
PA,2017,homicide,2
PA,2017,larceny,1966
PA,2017,motor-vehicle-theft,49
PA,2017,property-crime,2291
PA,2017,rape,34
PA,2017,robbery,39
PA,2017,violent-crime,109
PA,2018,aggravated-assault,35
PA,2018,arson,6
PA,2018,burglary,137
PA,2018,homicide,1
PA,2018,larceny,1240
PA,2018,motor-vehicle-theft,41
PA,2018,property-crime,1424
PA,2018,rape,40
PA,2018,robbery,39
PA,2018,violent-crime,115
RI,2004,aggravated-assault,60
RI,2004,arson,7
RI,2004,burglary,155
RI,2004,homicide,4
RI,2004,larceny,273
RI,2004,motor-vehicle-theft,184
RI,2004,property-crime,619
RI,2004,rape,27
RI,2004,robbery,34
RI,2004,violent-crime,125
RI,2005,aggravated-assault,807
RI,2005,arson,218
RI,2005,burglary,3470
RI,2005,homicide,13
RI,2005,larceny,14581
RI,2005,motor-vehicle-theft,2132
RI,2005,property-crime,20401
RI,2005,rape,304
RI,2005,robbery,350
RI,2005,violent-crime,1474
RI,2006,aggravated-assault,770
RI,2006,arson,202
RI,2006,burglary,3676
RI,2006,homicide,16
RI,2006,larceny,13916
RI,2006,motor-vehicle-theft,1888
RI,2006,property-crime,19682
RI,2006,rape,311
RI,2006,robbery,362
RI,2006,violent-crime,1459
RI,2007,aggravated-assault,1211
RI,2007,arson,225
RI,2007,burglary,5225
RI,2007,homicide,18
RI,2007,larceny,19370
RI,2007,motor-vehicle-theft,3195
RI,2007,property-crime,28015
RI,2007,rape,342
RI,2007,robbery,761
RI,2007,violent-crime,2332
RI,2008,aggravated-assault,1264
RI,2008,arson,201
RI,2008,burglary,5791
RI,2008,homicide,29
RI,2008,larceny,21100
RI,2008,motor-vehicle-theft,3186
RI,2008,property-crime,30278
RI,2008,rape,379
RI,2008,robbery,883
RI,2008,violent-crime,2555
RI,2009,aggravated-assault,1371
RI,2009,arson,233
RI,2009,burglary,5735
RI,2009,homicide,30
RI,2009,larceny,19578
RI,2009,motor-vehicle-theft,2393
RI,2009,property-crime,27939
RI,2009,rape,397
RI,2009,robbery,785
RI,2009,violent-crime,2583
RI,2010,aggravated-assault,1372
RI,2010,arson,240
RI,2010,burglary,6150
RI,2010,homicide,29
RI,2010,larceny,18634
RI,2010,motor-vehicle-theft,2411
RI,2010,property-crime,27435
RI,2010,rape,405
RI,2010,robbery,784
RI,2010,violent-crime,2590
RI,2011,aggravated-assault,1327
RI,2011,arson,187
RI,2011,burglary,6836
RI,2011,homicide,20
RI,2011,larceny,18953
RI,2011,motor-vehicle-theft,2393
RI,2011,property-crime,28369
RI,2011,rape,423
RI,2011,robbery,747
RI,2011,violent-crime,2517
RI,2012,aggravated-assault,1406
RI,2012,arson,182
RI,2012,burglary,5942
RI,2012,homicide,34
RI,2012,larceny,18704
RI,2012,motor-vehicle-theft,2610
RI,2012,property-crime,27438
RI,2012,rape,402
RI,2012,robbery,718
RI,2012,violent-crime,2560
RI,2013,aggravated-assault,1367
RI,2013,arson,174
RI,2013,burglary,5660
RI,2013,homicide,26
RI,2013,larceny,18064
RI,2013,motor-vehicle-theft,2247
RI,2013,property-crime,26145
RI,2013,rape,440
RI,2013,robbery,687
RI,2013,violent-crime,2520
RI,2014,aggravated-assault,1225
RI,2014,arson,159
RI,2014,burglary,4814
RI,2014,homicide,26
RI,2014,larceny,16514
RI,2014,motor-vehicle-theft,1839
RI,2014,property-crime,23326
RI,2014,rape,360
RI,2014,robbery,534
RI,2014,violent-crime,2145
RI,2015,aggravated-assault,1343
RI,2015,arson,172
RI,2015,burglary,3979
RI,2015,homicide,30
RI,2015,larceny,14890
RI,2015,motor-vehicle-theft,1398
RI,2015,property-crime,20439
RI,2015,rape,454
RI,2015,robbery,551
RI,2015,violent-crime,2378
RI,2016,aggravated-assault,1357
RI,2016,arson,140
RI,2016,burglary,3683
RI,2016,homicide,29
RI,2016,larceny,14360
RI,2016,motor-vehicle-theft,1117
RI,2016,property-crime,19300
RI,2016,rape,435
RI,2016,robbery,545
RI,2016,violent-crime,2366
RI,2017,aggravated-assault,1354
RI,2017,arson,130
RI,2017,burglary,3285
RI,2017,homicide,21
RI,2017,larceny,14064
RI,2017,motor-vehicle-theft,1485
RI,2017,property-crime,18964
RI,2017,rape,444
RI,2017,robbery,475
RI,2017,violent-crime,2294
RI,2018,aggravated-assault,1214
RI,2018,arson,82
RI,2018,burglary,2869
RI,2018,homicide,16
RI,2018,larceny,13460
RI,2018,motor-vehicle-theft,1542
RI,2018,property-crime,17953
RI,2018,rape,475
RI,2018,robbery,454
RI,2018,violent-crime,2159
SC,1991,aggravated-assault,22183
SC,1991,arson,1190
SC,1991,burglary,43161
SC,1991,homicide,364
SC,1991,larceny,103854
SC,1991,motor-vehicle-theft,11333
SC,1991,property-crime,159538
SC,1991,rape,2499
SC,1991,robbery,5755
SC,1991,violent-crime,30801
SC,1992,aggravated-assault,23471
SC,1992,arson,1264
SC,1992,burglary,49729
SC,1992,homicide,365
SC,1992,larceny,117135
SC,1992,motor-vehicle-theft,13885
SC,1992,property-crime,182013
SC,1992,rape,2826
SC,1992,robbery,6372
SC,1992,violent-crime,33034
SC,1993,aggravated-assault,25092
SC,1993,arson,477
SC,1993,burglary,47519
SC,1993,homicide,371
SC,1993,larceny,119083
SC,1993,motor-vehicle-theft,13772
SC,1993,property-crime,180851
SC,1993,rape,2647
SC,1993,robbery,6995
SC,1993,violent-crime,35105
SC,1994,aggravated-assault,25841
SC,1994,arson,806
SC,1994,burglary,47366
SC,1994,homicide,342
SC,1994,larceny,125599
SC,1994,motor-vehicle-theft,15027
SC,1994,property-crime,188798
SC,1994,rape,2770
SC,1994,robbery,7083
SC,1994,violent-crime,36036
SC,1995,aggravated-assault,21149
SC,1995,arson,817
SC,1995,burglary,38065
SC,1995,homicide,246
SC,1995,larceny,106723
SC,1995,motor-vehicle-theft,11976
SC,1995,property-crime,157581
SC,1995,rape,2211
SC,1995,robbery,5161
SC,1995,violent-crime,28767
SC,1996,aggravated-assault,24808
SC,1996,arson,1032
SC,1996,burglary,47689
SC,1996,homicide,324
SC,1996,larceny,132099
SC,1996,motor-vehicle-theft,16123
SC,1996,property-crime,196943
SC,1996,rape,2645
SC,1996,robbery,6562
SC,1996,violent-crime,34339
SC,1997,aggravated-assault,24602
SC,1997,arson,1123
SC,1997,burglary,46723
SC,1997,homicide,300
SC,1997,larceny,133793
SC,1997,motor-vehicle-theft,15911
SC,1997,property-crime,197550
SC,1997,rape,2736
SC,1997,robbery,6737
SC,1997,violent-crime,34375
SC,1998,aggravated-assault,23062
SC,1998,arson,971
SC,1998,burglary,45054
SC,1998,homicide,302
SC,1998,larceny,129111
SC,1998,motor-vehicle-theft,16185
SC,1998,property-crime,191321
SC,1998,rape,2585
SC,1998,robbery,6092
SC,1998,violent-crime,32041
SC,1999,aggravated-assault,21988
SC,1999,arson,1095
SC,1999,burglary,40521
SC,1999,homicide,269
SC,1999,larceny,123628
SC,1999,motor-vehicle-theft,14710
SC,1999,property-crime,179954
SC,1999,rape,2469
SC,1999,robbery,6171
SC,1999,violent-crime,30897
SC,2000,aggravated-assault,21452
SC,2000,arson,1044
SC,2000,burglary,40219
SC,2000,homicide,287
SC,2000,larceny,126485
SC,2000,motor-vehicle-theft,15798
SC,2000,property-crime,183546
SC,2000,rape,2433
SC,2000,robbery,6279
SC,2000,violent-crime,30451
SC,2001,aggravated-assault,20088
SC,2001,arson,957
SC,2001,burglary,39482
SC,2001,homicide,312
SC,2001,larceny,118404
SC,2001,motor-vehicle-theft,15611
SC,2001,property-crime,174454
SC,2001,rape,2174
SC,2001,robbery,5555
SC,2001,violent-crime,28129
SC,2002,aggravated-assault,22285
SC,2002,arson,749
SC,2002,burglary,43620
SC,2002,homicide,289
SC,2002,larceny,126260
SC,2002,motor-vehicle-theft,16877
SC,2002,property-crime,187506
SC,2002,rape,2654
SC,2002,robbery,5888
SC,2002,violent-crime,31116
SC,2003,aggravated-assault,21064
SC,2003,arson,874
SC,2003,burglary,43844
SC,2003,homicide,283
SC,2003,larceny,130839
SC,2003,motor-vehicle-theft,16025
SC,2003,property-crime,191582
SC,2003,rape,2511
SC,2003,robbery,5847
SC,2003,violent-crime,29705
SC,2004,aggravated-assault,21380
SC,2004,arson,1111
SC,2004,burglary,43424
SC,2004,homicide,272
SC,2004,larceny,134600
SC,2004,motor-vehicle-theft,15816
SC,2004,property-crime,194951
SC,2004,rape,2397
SC,2004,robbery,5508
SC,2004,violent-crime,29557
SC,2005,aggravated-assault,20735
SC,2005,arson,1161
SC,2005,burglary,42404
SC,2005,homicide,301
SC,2005,larceny,130522
SC,2005,motor-vehicle-theft,16454
SC,2005,property-crime,190541
SC,2005,rape,2471
SC,2005,robbery,5708
SC,2005,violent-crime,29215
SC,2006,aggravated-assault,20675
SC,2006,arson,1310
SC,2006,burglary,42872
SC,2006,homicide,333
SC,2006,larceny,129605
SC,2006,motor-vehicle-theft,16527
SC,2006,property-crime,190314
SC,2006,rape,2326
SC,2006,robbery,5951
SC,2006,violent-crime,29285
SC,2007,aggravated-assault,21588
SC,2007,arson,1358
SC,2007,burglary,44670
SC,2007,homicide,337
SC,2007,larceny,131184
SC,2007,motor-vehicle-theft,16978
SC,2007,property-crime,194190
SC,2007,rape,2312
SC,2007,robbery,6396
SC,2007,violent-crime,30633
SC,2008,aggravated-assault,19744
SC,2008,arson,1106
SC,2008,burglary,45154
SC,2008,homicide,296
SC,2008,larceny,129782
SC,2008,motor-vehicle-theft,17236
SC,2008,property-crime,193278
SC,2008,rape,2176
SC,2008,robbery,6583
SC,2008,violent-crime,28799
SC,2009,aggravated-assault,18686
SC,2009,arson,850
SC,2009,burglary,44617
SC,2009,homicide,280
SC,2009,larceny,121712
SC,2009,motor-vehicle-theft,13578
SC,2009,property-crime,180757
SC,2009,rape,2135
SC,2009,robbery,5770
SC,2009,violent-crime,26871
SC,2010,aggravated-assault,17533
SC,2010,arson,854
SC,2010,burglary,45658
SC,2010,homicide,254
SC,2010,larceny,123115
SC,2010,motor-vehicle-theft,13017
SC,2010,property-crime,182644
SC,2010,rape,2083
SC,2010,robbery,4960
SC,2010,violent-crime,24830
SC,2011,aggravated-assault,17241
SC,2011,arson,989
SC,2011,burglary,46736
SC,2011,homicide,284
SC,2011,larceny,125810
SC,2011,motor-vehicle-theft,13537
SC,2011,property-crime,187072
SC,2011,rape,2247
SC,2011,robbery,4652
SC,2011,violent-crime,24424
SC,2012,aggravated-assault,16144
SC,2012,arson,848
SC,2012,burglary,44411
SC,2012,homicide,303
SC,2012,larceny,125873
SC,2012,motor-vehicle-theft,13285
SC,2012,property-crime,184417
SC,2012,rape,2275
SC,2012,robbery,4523
SC,2012,violent-crime,23245
SC,2013,aggravated-assault,14048
SC,2013,arson,773
SC,2013,burglary,40065
SC,2013,homicide,268
SC,2013,larceny,121680
SC,2013,motor-vehicle-theft,12372
SC,2013,property-crime,174890
SC,2013,rape,2134
SC,2013,robbery,3991
SC,2013,violent-crime,20441
SC,2014,aggravated-assault,13866
SC,2014,arson,689
SC,2014,burglary,36265
SC,2014,homicide,296
SC,2014,larceny,119325
SC,2014,motor-vehicle-theft,12374
SC,2014,property-crime,168653
SC,2014,rape,2143
SC,2014,robbery,4000
SC,2014,violent-crime,20305
SC,2015,aggravated-assault,13898
SC,2015,arson,707
SC,2015,burglary,34355
SC,2015,homicide,364
SC,2015,larceny,116769
SC,2015,motor-vehicle-theft,12894
SC,2015,property-crime,164725
SC,2015,rape,2373
SC,2015,robbery,3965
SC,2015,violent-crime,20600
SC,2016,aggravated-assault,14137
SC,2016,arson,681
SC,2016,burglary,32310
SC,2016,homicide,330
SC,2016,larceny,116578
SC,2016,motor-vehicle-theft,13752
SC,2016,property-crime,163321
SC,2016,rape,2438
SC,2016,robbery,4076
SC,2016,violent-crime,20981
SC,2017,aggravated-assault,14202
SC,2017,arson,674
SC,2017,burglary,30141
SC,2017,homicide,345
SC,2017,larceny,116291
SC,2017,motor-vehicle-theft,14111
SC,2017,property-crime,161217
SC,2017,rape,2480
SC,2017,robbery,3894
SC,2017,violent-crime,20921
SC,2018,aggravated-assault,14225
SC,2018,arson,644
SC,2018,burglary,28849
SC,2018,homicide,355
SC,2018,larceny,112233
SC,2018,motor-vehicle-theft,14554
SC,2018,property-crime,156280
SC,2018,rape,2534
SC,2018,robbery,3579
SC,2018,violent-crime,20693
SD,2000,aggravated-assault,139
SD,2000,arson,21
SD,2000,burglary,675
SD,2000,homicide,3
SD,2000,larceny,2083
SD,2000,motor-vehicle-theft,141
SD,2000,property-crime,2920
SD,2000,rape,40
SD,2000,robbery,15
SD,2000,violent-crime,197
SD,2001,aggravated-assault,143
SD,2001,arson,19
SD,2001,burglary,886
SD,2001,homicide,4
SD,2001,larceny,2840
SD,2001,motor-vehicle-theft,177
SD,2001,property-crime,3922
SD,2001,rape,58
SD,2001,robbery,36
SD,2001,violent-crime,241
SD,2002,aggravated-assault,212
SD,2002,arson,32
