state,year,gender,offense,count
NC,2010,male,runaway,497
NC,2010,male,sex-offenses,1314
NC,2010,male,simple-assault,38379
NC,2010,male,stolen-property,3671
NC,2010,male,vagrancy,246
NC,2010,male,vandalism,5714
NC,2010,male,weapons,6112
NC,2011,female,aggravated-assault,3704
NC,2011,female,arson,72
NC,2011,female,burglary,2053
NC,2011,female,disorderly-conduct,4484
NC,2011,female,drug-grand-total,8013
NC,2011,female,dui,12345
NC,2011,female,embezzlement,818
NC,2011,female,forgery,894
NC,2011,female,fraud,8165
NC,2011,female,gambling-total,136
NC,2011,female,larceny,20778
NC,2011,female,liqour-laws,9199
NC,2011,female,motor-vehcile-theft,237
NC,2011,female,murder,70
NC,2011,female,offense-against-family,1485
NC,2011,female,prostitution,614
NC,2011,female,rape,6
NC,2011,female,robbery,395
NC,2011,female,runaway,469
NC,2011,female,sex-offenses,179
NC,2011,female,simple-assault,17983
NC,2011,female,stolen-property,935
NC,2011,female,vagrancy,46
NC,2011,female,vandalism,2046
NC,2011,female,weapons,608
NC,2011,male,aggravated-assault,10998
NC,2011,male,arson,350
NC,2011,male,burglary,15278
NC,2011,male,disorderly-conduct,11519
NC,2011,male,drug-grand-total,34212
NC,2011,male,dui,41355
NC,2011,male,embezzlement,654
NC,2011,male,forgery,1465
NC,2011,male,fraud,10077
NC,2011,male,gambling-total,286
NC,2011,male,larceny,31580
NC,2011,male,liqour-laws,20227
NC,2011,male,motor-vehcile-theft,1193
NC,2011,male,murder,503
NC,2011,male,offense-against-family,6218
NC,2011,male,prostitution,375
NC,2011,male,rape,557
NC,2011,male,robbery,3505
NC,2011,male,runaway,510
NC,2011,male,sex-offenses,1507
NC,2011,male,simple-assault,42186
NC,2011,male,stolen-property,3850
NC,2011,male,vagrancy,368
NC,2011,male,vandalism,6650
NC,2011,male,weapons,6764
NC,2012,female,aggravated-assault,3503
NC,2012,female,arson,76
NC,2012,female,burglary,2245
NC,2012,female,curfew,0
NC,2012,female,disorderly-conduct,4145
NC,2012,female,drug-grand-total,7762
NC,2012,female,dui,11233
NC,2012,female,embezzlement,718
NC,2012,female,forgery,893
NC,2012,female,fraud,6745
NC,2012,female,gambling-total,59
NC,2012,female,larceny,21343
NC,2012,female,liqour-laws,4099
NC,2012,female,motor-vehcile-theft,201
NC,2012,female,murder,47
NC,2012,female,offense-against-family,1540
NC,2012,female,prostitution,548
NC,2012,female,rape,3
NC,2012,female,robbery,422
NC,2012,female,runaway,407
NC,2012,female,sex-offenses,118
NC,2012,female,simple-assault,17275
NC,2012,female,stolen-property,902
NC,2012,female,vagrancy,88
NC,2012,female,vandalism,1975
NC,2012,female,weapons,645
NC,2012,male,aggravated-assault,10899
NC,2012,male,arson,302
NC,2012,male,burglary,13738
NC,2012,male,curfew,1
NC,2012,male,disorderly-conduct,10324
NC,2012,male,drug-grand-total,33107
NC,2012,male,dui,37289
NC,2012,male,embezzlement,685
NC,2012,male,forgery,1254
NC,2012,male,fraud,8863
NC,2012,male,gambling-total,137
NC,2012,male,larceny,31229
NC,2012,male,liqour-laws,9778
NC,2012,male,motor-vehcile-theft,1093
NC,2012,male,murder,530
NC,2012,male,offense-against-family,6224
NC,2012,male,prostitution,291
NC,2012,male,rape,555
NC,2012,male,robbery,3461
NC,2012,male,runaway,394
NC,2012,male,sex-offenses,1584
NC,2012,male,simple-assault,39620
NC,2012,male,stolen-property,3752
NC,2012,male,vagrancy,476
NC,2012,male,vandalism,6071
NC,2012,male,weapons,6249
NC,2013,female,aggravated-assault,3071
NC,2013,female,arson,55
NC,2013,female,burglary,2019
NC,2013,female,disorderly-conduct,3049
NC,2013,female,drug-grand-total,7164
NC,2013,female,dui,9727
NC,2013,female,embezzlement,645
NC,2013,female,forgery,849
NC,2013,female,fraud,5866
NC,2013,female,gambling-total,73
NC,2013,female,larceny,18952
NC,2013,female,liqour-laws,1901
NC,2013,female,motor-vehcile-theft,206
NC,2013,female,murder,68
NC,2013,female,offense-against-family,1466
NC,2013,female,prostitution,464
NC,2013,female,rape,10
NC,2013,female,robbery,471
NC,2013,female,runaway,351
NC,2013,female,sex-offenses,116
NC,2013,female,simple-assault,14976
NC,2013,female,stolen-property,792
NC,2013,female,vagrancy,35
NC,2013,female,vandalism,1679
NC,2013,female,weapons,597
NC,2013,male,aggravated-assault,9227
NC,2013,male,arson,262
NC,2013,male,burglary,12153
NC,2013,male,disorderly-conduct,7562
NC,2013,male,drug-grand-total,28323
NC,2013,male,dui,31558
NC,2013,male,embezzlement,646
NC,2013,male,forgery,1265
NC,2013,male,fraud,7887
NC,2013,male,gambling-total,124
NC,2013,male,larceny,27836
NC,2013,male,liqour-laws,5979
NC,2013,male,motor-vehcile-theft,931
NC,2013,male,murder,499
NC,2013,male,offense-against-family,5996
NC,2013,male,prostitution,251
NC,2013,male,rape,405
NC,2013,male,robbery,3405
NC,2013,male,runaway,255
NC,2013,male,sex-offenses,1278
NC,2013,male,simple-assault,33922
NC,2013,male,stolen-property,3142
NC,2013,male,vagrancy,234
NC,2013,male,vandalism,4904
NC,2013,male,weapons,5524
NC,2014,female,aggravated-assault,3001
NC,2014,female,arson,68
NC,2014,female,burglary,2002
NC,2014,female,curfew,2
NC,2014,female,disorderly-conduct,2503
NC,2014,female,drug-grand-total,7319
NC,2014,female,dui,9579
NC,2014,female,embezzlement,656
NC,2014,female,forgery,726
NC,2014,female,fraud,5432
NC,2014,female,gambling-total,40
NC,2014,female,larceny,19037
NC,2014,female,liqour-laws,1238
NC,2014,female,motor-vehcile-theft,217
NC,2014,female,murder,48
NC,2014,female,offense-against-family,1426
NC,2014,female,prostitution,297
NC,2014,female,rape,8
NC,2014,female,robbery,391
NC,2014,female,runaway,376
NC,2014,female,sex-offenses,86
NC,2014,female,simple-assault,14935
NC,2014,female,stolen-property,779
NC,2014,female,vagrancy,61
NC,2014,female,vandalism,1680
NC,2014,female,weapons,598
NC,2014,male,aggravated-assault,9537
NC,2014,male,arson,207
NC,2014,male,burglary,10672
NC,2014,male,curfew,8
NC,2014,male,disorderly-conduct,6226
NC,2014,male,drug-grand-total,27376
NC,2014,male,dui,30164
NC,2014,male,embezzlement,621
NC,2014,male,forgery,1119
NC,2014,male,fraud,7351
NC,2014,male,gambling-total,113
NC,2014,male,larceny,27512
NC,2014,male,liqour-laws,3611
NC,2014,male,motor-vehcile-theft,882
NC,2014,male,murder,447
NC,2014,male,offense-against-family,5334
NC,2014,male,prostitution,198
NC,2014,male,rape,393
NC,2014,male,robbery,2939
NC,2014,male,runaway,274
NC,2014,male,sex-offenses,1130
NC,2014,male,simple-assault,33392
NC,2014,male,stolen-property,3063
NC,2014,male,vagrancy,104
NC,2014,male,vandalism,4944
NC,2014,male,weapons,5800
NC,2015,female,aggravated-assault,2557
NC,2015,female,arson,60
NC,2015,female,burglary,1690
NC,2015,female,curfew,8
NC,2015,female,disorderly-conduct,2275
NC,2015,female,drug-grand-total,5193
NC,2015,female,dui,9419
NC,2015,female,embezzlement,663
NC,2015,female,forgery,595
NC,2015,female,fraud,4940
NC,2015,female,gambling-total,33
NC,2015,female,larceny,16249
NC,2015,female,liqour-laws,954
NC,2015,female,motor-vehcile-theft,193
NC,2015,female,murder,68
NC,2015,female,offense-against-family,1290
NC,2015,female,prostitution,268
NC,2015,female,rape,1
NC,2015,female,robbery,371
NC,2015,female,runaway,377
NC,2015,female,sex-offenses,61
NC,2015,female,simple-assault,13714
NC,2015,female,stolen-property,700
NC,2015,female,vagrancy,1
NC,2015,female,vandalism,1441
NC,2015,female,weapons,553
NC,2015,male,aggravated-assault,8140
NC,2015,male,arson,177
NC,2015,male,burglary,8937
NC,2015,male,curfew,12
NC,2015,male,disorderly-conduct,5391
NC,2015,male,drug-grand-total,18168
NC,2015,male,dui,28611
NC,2015,male,embezzlement,594
NC,2015,male,forgery,1035
NC,2015,male,fraud,5843
NC,2015,male,gambling-total,85
NC,2015,male,larceny,24174
NC,2015,male,liqour-laws,2637
NC,2015,male,motor-vehcile-theft,839
NC,2015,male,murder,426
NC,2015,male,offense-against-family,4421
NC,2015,male,prostitution,187
NC,2015,male,rape,349
NC,2015,male,robbery,2886
NC,2015,male,runaway,348
NC,2015,male,sex-offenses,1067
NC,2015,male,simple-assault,29695
NC,2015,male,stolen-property,3045
NC,2015,male,vagrancy,4
NC,2015,male,vandalism,4251
NC,2015,male,weapons,5084
NC,2016,female,aggravated-assault,2680
NC,2016,female,arson,65
NC,2016,female,burglary,1887
NC,2016,female,curfew,4
NC,2016,female,disorderly-conduct,1829
NC,2016,female,drug-grand-total,5701
NC,2016,female,dui,8550
NC,2016,female,embezzlement,714
NC,2016,female,forgery,606
NC,2016,female,fraud,4152
NC,2016,female,gambling-total,28
NC,2016,female,larceny,15429
NC,2016,female,liqour-laws,861
NC,2016,female,motor-vehcile-theft,231
NC,2016,female,murder,93
NC,2016,female,offense-against-family,1230
NC,2016,female,prostitution,204
NC,2016,female,rape,4
NC,2016,female,robbery,438
NC,2016,female,runaway,407
NC,2016,female,sex-offenses,55
NC,2016,female,simple-assault,13792
NC,2016,female,stolen-property,729
NC,2016,female,vagrancy,3
NC,2016,female,vandalism,1487
NC,2016,female,weapons,595
NC,2016,male,aggravated-assault,8391
NC,2016,male,arson,183
NC,2016,male,burglary,8832
NC,2016,male,curfew,11
NC,2016,male,disorderly-conduct,4221
NC,2016,male,drug-grand-total,18899
NC,2016,male,dui,26762
NC,2016,male,embezzlement,622
NC,2016,male,forgery,1041
NC,2016,male,fraud,5915
NC,2016,male,gambling-total,62
NC,2016,male,larceny,23039
NC,2016,male,liqour-laws,2426
NC,2016,male,motor-vehcile-theft,925
NC,2016,male,murder,578
NC,2016,male,offense-against-family,4365
NC,2016,male,prostitution,132
NC,2016,male,rape,351
NC,2016,male,robbery,3038
NC,2016,male,runaway,316
NC,2016,male,sex-offenses,1039
NC,2016,male,simple-assault,29718
NC,2016,male,stolen-property,3201
NC,2016,male,vagrancy,12
NC,2016,male,vandalism,3987
NC,2016,male,weapons,5393
NC,2017,female,aggravated-assault,2290
NC,2017,female,arson,62
NC,2017,female,burglary,1626
NC,2017,female,curfew,7
NC,2017,female,disorderly-conduct,1913
NC,2017,female,drug-grand-total,7283
NC,2017,female,dui,8089
NC,2017,female,embezzlement,721
NC,2017,female,forgery,604
NC,2017,female,fraud,3474
NC,2017,female,gambling-total,15
NC,2017,female,larceny,11911
NC,2017,female,liqour-laws,650
NC,2017,female,motor-vehcile-theft,281
NC,2017,female,murder,67
NC,2017,female,offense-against-family,1292
NC,2017,female,prostitution,205
NC,2017,female,rape,6
NC,2017,female,robbery,354
NC,2017,female,runaway,29
NC,2017,female,sex-offenses,49
NC,2017,female,simple-assault,11528
NC,2017,female,stolen-property,765
NC,2017,female,vagrancy,0
NC,2017,female,vandalism,1263
NC,2017,female,weapons,632
NC,2017,male,aggravated-assault,7881
NC,2017,male,arson,163
NC,2017,male,burglary,7861
NC,2017,male,curfew,11
NC,2017,male,disorderly-conduct,4113
NC,2017,male,drug-grand-total,23080
NC,2017,male,dui,24369
NC,2017,male,embezzlement,629
NC,2017,male,forgery,1020
NC,2017,male,fraud,4959
NC,2017,male,gambling-total,49
NC,2017,male,larceny,19116
NC,2017,male,liqour-laws,1637
NC,2017,male,motor-vehcile-theft,1057
NC,2017,male,murder,488
NC,2017,male,offense-against-family,4237
NC,2017,male,prostitution,185
NC,2017,male,rape,274
NC,2017,male,robbery,2555
NC,2017,male,runaway,25
NC,2017,male,sex-offenses,966
NC,2017,male,simple-assault,25307
NC,2017,male,stolen-property,3175
NC,2017,male,vagrancy,5
NC,2017,male,vandalism,3551
NC,2017,male,weapons,5385
NC,2018,female,aggravated-assault,2205
NC,2018,female,arson,56
NC,2018,female,burglary,1542
NC,2018,female,curfew,3
NC,2018,female,disorderly-conduct,1667
NC,2018,female,drug-grand-total,9097
NC,2018,female,dui,8042
NC,2018,female,embezzlement,639
NC,2018,female,forgery,472
NC,2018,female,fraud,2821
NC,2018,female,gambling-total,13
NC,2018,female,larceny,12233
NC,2018,female,liqour-laws,597
NC,2018,female,motor-vehcile-theft,329
NC,2018,female,murder,67
NC,2018,female,offense-against-family,1164
NC,2018,female,prostitution,161
NC,2018,female,prostitution-assisting,3
NC,2018,female,prostitution-prostitution,13
NC,2018,female,prostitution-purchasing,0
NC,2018,female,rape,9
NC,2018,female,robbery,411
NC,2018,female,runaway,288
NC,2018,female,sex-offenses,44
NC,2018,female,simple-assault,10777
NC,2018,female,stolen-property,794
NC,2018,female,vagrancy,7
NC,2018,female,vandalism,1209
NC,2018,female,weapons,611
NC,2018,male,aggravated-assault,7780
NC,2018,male,arson,147
NC,2018,male,burglary,7221
NC,2018,male,curfew,2
NC,2018,male,disorderly-conduct,3741
NC,2018,male,drug-grand-total,27677
NC,2018,male,dui,24699
NC,2018,male,embezzlement,547
NC,2018,male,forgery,897
NC,2018,male,fraud,4314
NC,2018,male,gambling-total,32
NC,2018,male,larceny,18702
NC,2018,male,liqour-laws,1543
NC,2018,male,motor-vehcile-theft,1295
NC,2018,male,murder,532
NC,2018,male,offense-against-family,3864
NC,2018,male,prostitution,138
NC,2018,male,prostitution-assisting,4
NC,2018,male,prostitution-prostitution,9
NC,2018,male,prostitution-purchasing,1
NC,2018,male,rape,316
NC,2018,male,robbery,2720
NC,2018,male,runaway,256
NC,2018,male,sex-offenses,913
NC,2018,male,simple-assault,24197
NC,2018,male,stolen-property,3277
NC,2018,male,vagrancy,14
NC,2018,male,vandalism,3388
NC,2018,male,weapons,5261
ND,2010,female,aggravated-assault,50
ND,2010,female,arson,2
ND,2010,female,burglary,30
ND,2010,female,curfew,108
ND,2010,female,disorderly-conduct,542
ND,2010,female,drug-grand-total,487
ND,2010,female,drunkenness,56
ND,2010,female,dui,1000
ND,2010,female,embezzlement,20
ND,2010,female,forgery,32
ND,2010,female,fraud,228
ND,2010,female,larceny,1180
ND,2010,female,liqour-laws,1866
ND,2010,female,motor-vehcile-theft,31
ND,2010,female,murder,0
ND,2010,female,offense-against-family,75
ND,2010,female,prostitution,3
ND,2010,female,rape,1
ND,2010,female,robbery,5
ND,2010,female,runaway,325
ND,2010,female,sex-offenses,1
ND,2010,female,simple-assault,594
ND,2010,female,stolen-property,30
ND,2010,female,vagrancy,1
ND,2010,female,vandalism,84
ND,2010,female,weapons,9
ND,2010,male,aggravated-assault,313
ND,2010,male,arson,8
ND,2010,male,burglary,218
ND,2010,male,curfew,160
ND,2010,male,disorderly-conduct,1686
ND,2010,male,drug-grand-total,1518
ND,2010,male,drunkenness,239
ND,2010,male,dui,3151
ND,2010,male,embezzlement,15
ND,2010,male,forgery,45
ND,2010,male,fraud,333
ND,2010,male,larceny,1305
ND,2010,male,liqour-laws,3369
ND,2010,male,motor-vehcile-theft,107
ND,2010,male,murder,8
ND,2010,male,offense-against-family,55
ND,2010,male,prostitution,2
ND,2010,male,rape,41
ND,2010,male,robbery,27
ND,2010,male,runaway,284
ND,2010,male,sex-offenses,86
ND,2010,male,simple-assault,1342
ND,2010,male,stolen-property,117
ND,2010,male,vagrancy,0
ND,2010,male,vandalism,401
ND,2010,male,weapons,114
ND,2011,female,aggravated-assault,53
ND,2011,female,arson,1
ND,2011,female,burglary,16
ND,2011,female,curfew,106
ND,2011,female,disorderly-conduct,440
ND,2011,female,drug-grand-total,544
ND,2011,female,drunkenness,69
ND,2011,female,dui,1124
ND,2011,female,embezzlement,18
ND,2011,female,forgery,26
ND,2011,female,fraud,158
ND,2011,female,larceny,1218
ND,2011,female,liqour-laws,1501
ND,2011,female,motor-vehcile-theft,23
ND,2011,female,murder,2
ND,2011,female,offense-against-family,62
ND,2011,female,prostitution,12
ND,2011,female,rape,0
ND,2011,female,robbery,0
ND,2011,female,runaway,295
ND,2011,female,sex-offenses,3
ND,2011,female,simple-assault,567
ND,2011,female,stolen-property,20
ND,2011,female,vagrancy,0
ND,2011,female,vandalism,82
ND,2011,female,weapons,6
ND,2011,male,aggravated-assault,384
ND,2011,male,arson,12
ND,2011,male,burglary,200
ND,2011,male,curfew,100
ND,2011,male,disorderly-conduct,1280
ND,2011,male,drug-grand-total,1820
ND,2011,male,drunkenness,269
ND,2011,male,dui,3793
ND,2011,male,embezzlement,25
ND,2011,male,forgery,42
ND,2011,male,fraud,267
ND,2011,male,larceny,1390
ND,2011,male,liqour-laws,2817
ND,2011,male,motor-vehcile-theft,86
ND,2011,male,murder,7
ND,2011,male,offense-against-family,61
ND,2011,male,prostitution,4
ND,2011,male,rape,33
ND,2011,male,robbery,23
ND,2011,male,runaway,204
ND,2011,male,sex-offenses,67
ND,2011,male,simple-assault,1422
ND,2011,male,stolen-property,120
ND,2011,male,vagrancy,1
ND,2011,male,vandalism,389
ND,2011,male,weapons,133
ND,2012,female,aggravated-assault,49
ND,2012,female,arson,5
ND,2012,female,burglary,26
ND,2012,female,curfew,67
ND,2012,female,disorderly-conduct,487
ND,2012,female,drug-grand-total,686
ND,2012,female,drunkenness,56
ND,2012,female,dui,1479
ND,2012,female,embezzlement,29
ND,2012,female,forgery,21
ND,2012,female,fraud,175
ND,2012,female,larceny,1277
ND,2012,female,liqour-laws,1530
ND,2012,female,motor-vehcile-theft,29
ND,2012,female,murder,1
ND,2012,female,offense-against-family,70
ND,2012,female,prostitution,24
ND,2012,female,rape,0
ND,2012,female,robbery,3
ND,2012,female,runaway,307
ND,2012,female,sex-offenses,5
ND,2012,female,simple-assault,642
ND,2012,female,stolen-property,30
ND,2012,female,vagrancy,3
ND,2012,female,vandalism,85
ND,2012,female,weapons,23
ND,2012,male,aggravated-assault,397
ND,2012,male,arson,14
ND,2012,male,burglary,204
ND,2012,male,curfew,79
ND,2012,male,disorderly-conduct,1530
ND,2012,male,drug-grand-total,2173
ND,2012,male,drunkenness,266
ND,2012,male,dui,5835
ND,2012,male,embezzlement,17
ND,2012,male,forgery,41
ND,2012,male,fraud,267
ND,2012,male,larceny,1489
ND,2012,male,liqour-laws,3042
ND,2012,male,motor-vehcile-theft,131
ND,2012,male,murder,6
ND,2012,male,offense-against-family,62
ND,2012,male,prostitution,11
ND,2012,male,rape,41
ND,2012,male,robbery,43
ND,2012,male,runaway,228
ND,2012,male,sex-offenses,86
ND,2012,male,simple-assault,1675
ND,2012,male,stolen-property,109
ND,2012,male,vagrancy,1
ND,2012,male,vandalism,441
ND,2012,male,weapons,282
ND,2013,female,aggravated-assault,63
ND,2013,female,arson,2
ND,2013,female,burglary,33
ND,2013,female,curfew,41
ND,2013,female,disorderly-conduct,405
ND,2013,female,drug-grand-total,859
ND,2013,female,drunkenness,79
ND,2013,female,dui,1463
ND,2013,female,embezzlement,17
ND,2013,female,forgery,24
ND,2013,female,fraud,143
ND,2013,female,gambling-total,0
ND,2013,female,larceny,1185
ND,2013,female,liqour-laws,1373
ND,2013,female,motor-vehcile-theft,41
ND,2013,female,murder,1
ND,2013,female,offense-against-family,85
ND,2013,female,prostitution,14
ND,2013,female,rape,1
ND,2013,female,robbery,2
ND,2013,female,runaway,263
ND,2013,female,sex-offenses,6
ND,2013,female,simple-assault,675
ND,2013,female,stolen-property,29
ND,2013,female,vandalism,65
ND,2013,female,weapons,21
ND,2013,male,aggravated-assault,450
ND,2013,male,arson,14
ND,2013,male,burglary,198
ND,2013,male,curfew,47
ND,2013,male,disorderly-conduct,1455
ND,2013,male,drug-grand-total,2531
ND,2013,male,drunkenness,259
ND,2013,male,dui,5658
ND,2013,male,embezzlement,21
ND,2013,male,forgery,52
ND,2013,male,fraud,247
ND,2013,male,gambling-total,2
ND,2013,male,larceny,1422
ND,2013,male,liqour-laws,2636
ND,2013,male,motor-vehcile-theft,120
ND,2013,male,murder,8
ND,2013,male,offense-against-family,49
ND,2013,male,prostitution,34
ND,2013,male,rape,35
ND,2013,male,robbery,42
ND,2013,male,runaway,155
ND,2013,male,sex-offenses,73
ND,2013,male,simple-assault,1743
ND,2013,male,stolen-property,114
ND,2013,male,vandalism,399
ND,2013,male,weapons,319
ND,2014,female,aggravated-assault,70
ND,2014,female,arson,3
ND,2014,female,burglary,35
ND,2014,female,curfew,38
ND,2014,female,disorderly-conduct,368
ND,2014,female,drug-grand-total,1026
ND,2014,female,drunkenness,85
ND,2014,female,dui,1347
ND,2014,female,embezzlement,37
ND,2014,female,forgery,41
ND,2014,female,fraud,207
ND,2014,female,larceny,1208
ND,2014,female,liqour-laws,1172
ND,2014,female,motor-vehcile-theft,33
ND,2014,female,murder,4
ND,2014,female,offense-against-family,57
ND,2014,female,prostitution,23
ND,2014,female,rape,4
ND,2014,female,robbery,11
ND,2014,female,runaway,195
ND,2014,female,sex-offenses,4
ND,2014,female,simple-assault,617
ND,2014,female,stolen-property,32
ND,2014,female,vagrancy,1
ND,2014,female,vandalism,90
ND,2014,female,weapons,15
ND,2014,male,aggravated-assault,426
ND,2014,male,arson,12
ND,2014,male,burglary,199
ND,2014,male,curfew,49
ND,2014,male,disorderly-conduct,1286
ND,2014,male,drug-grand-total,2998
ND,2014,male,drunkenness,289
ND,2014,male,dui,5364
ND,2014,male,embezzlement,25
ND,2014,male,forgery,63
ND,2014,male,fraud,224
ND,2014,male,larceny,1521
ND,2014,male,liqour-laws,2378
ND,2014,male,motor-vehcile-theft,165
ND,2014,male,murder,14
ND,2014,male,offense-against-family,51
ND,2014,male,prostitution,24
ND,2014,male,rape,52
ND,2014,male,robbery,45
ND,2014,male,runaway,145
ND,2014,male,sex-offenses,66
ND,2014,male,simple-assault,1747
ND,2014,male,stolen-property,124
ND,2014,male,vagrancy,1
ND,2014,male,vandalism,350
ND,2014,male,weapons,344
ND,2015,female,aggravated-assault,106
ND,2015,female,arson,1
ND,2015,female,burglary,42
ND,2015,female,curfew,54
ND,2015,female,disorderly-conduct,504
ND,2015,female,drug-grand-total,1299
ND,2015,female,drunkenness,214
ND,2015,female,dui,1377
ND,2015,female,embezzlement,24
ND,2015,female,forgery,54
ND,2015,female,fraud,122
ND,2015,female,gambling-total,0
ND,2015,female,larceny,1406
ND,2015,female,liqour-laws,1038
ND,2015,female,motor-vehcile-theft,63
ND,2015,female,murder,2
ND,2015,female,offense-against-family,163
ND,2015,female,prostitution,6
ND,2015,female,rape,2
ND,2015,female,robbery,3
ND,2015,female,runaway,228
ND,2015,female,sex-offenses,16
ND,2015,female,simple-assault,785
ND,2015,female,stolen-property,61
ND,2015,female,suspicion,2
ND,2015,female,vagrancy,0
ND,2015,female,vandalism,106
ND,2015,female,weapons,34
ND,2015,male,aggravated-assault,502
ND,2015,male,arson,18
ND,2015,male,burglary,268
ND,2015,male,curfew,51
ND,2015,male,disorderly-conduct,1558
ND,2015,male,drug-grand-total,3367
ND,2015,male,drunkenness,693
ND,2015,male,dui,5185
ND,2015,male,embezzlement,25
ND,2015,male,forgery,75
ND,2015,male,fraud,216
ND,2015,male,gambling-total,3
ND,2015,male,larceny,1779
ND,2015,male,liqour-laws,2111
ND,2015,male,motor-vehcile-theft,166
ND,2015,male,murder,17
ND,2015,male,offense-against-family,144
ND,2015,male,prostitution,41
ND,2015,male,rape,42
ND,2015,male,robbery,46
ND,2015,male,runaway,129
ND,2015,male,sex-offenses,105
ND,2015,male,simple-assault,1992
ND,2015,male,stolen-property,227
ND,2015,male,suspicion,2
ND,2015,male,vagrancy,1
ND,2015,male,vandalism,397
ND,2015,male,weapons,378
ND,2016,female,aggravated-assault,152
ND,2016,female,arson,67
ND,2016,female,burglary,61
ND,2016,female,curfew,52
ND,2016,female,disorderly-conduct,741
ND,2016,female,drug-grand-total,1676
ND,2016,female,drunkenness,172
ND,2016,female,dui,1467
ND,2016,female,embezzlement,31
ND,2016,female,forgery,46
ND,2016,female,fraud,149
ND,2016,female,larceny,1234
ND,2016,female,liqour-laws,1106
ND,2016,female,motor-vehcile-theft,78
ND,2016,female,murder,2
ND,2016,female,offense-against-family,361
ND,2016,female,prostitution,9
ND,2016,female,rape,1
ND,2016,female,robbery,6
ND,2016,female,runaway,187
ND,2016,female,sex-offenses,4
ND,2016,female,simple-assault,943
ND,2016,female,stolen-property,81
ND,2016,female,suspicion,0
ND,2016,female,vagrancy,3
ND,2016,female,vandalism,91
ND,2016,female,weapons,37
ND,2016,male,aggravated-assault,606
ND,2016,male,arson,105
ND,2016,male,burglary,274
ND,2016,male,curfew,72
ND,2016,male,disorderly-conduct,1906
ND,2016,male,drug-grand-total,4060
ND,2016,male,drunkenness,526
ND,2016,male,dui,4872
ND,2016,male,embezzlement,29
ND,2016,male,forgery,86
ND,2016,male,fraud,217
ND,2016,male,larceny,1780
ND,2016,male,liqour-laws,2061
ND,2016,male,motor-vehcile-theft,199
ND,2016,male,murder,12
ND,2016,male,offense-against-family,466
ND,2016,male,prostitution,14
ND,2016,male,rape,54
ND,2016,male,robbery,70
ND,2016,male,runaway,121
ND,2016,male,sex-offenses,95
ND,2016,male,simple-assault,2311
ND,2016,male,stolen-property,268
ND,2016,male,suspicion,4
ND,2016,male,vagrancy,4
ND,2016,male,vandalism,442
ND,2016,male,weapons,345
ND,2017,female,aggravated-assault,121
ND,2017,female,arson,1
ND,2017,female,burglary,61
ND,2017,female,curfew,43
ND,2017,female,disorderly-conduct,726
ND,2017,female,drug-grand-total,1762
ND,2017,female,drunkenness,92
ND,2017,female,dui,1528
ND,2017,female,embezzlement,29
ND,2017,female,forgery,50
ND,2017,female,fraud,156
ND,2017,female,gambling-total,1
ND,2017,female,human-trafficking-commerical,0
ND,2017,female,larceny,1374
ND,2017,female,liqour-laws,1069
ND,2017,female,motor-vehcile-theft,91
ND,2017,female,murder,3
ND,2017,female,offense-against-family,312
ND,2017,female,prostitution,4
ND,2017,female,prostitution-prostitution,4
ND,2017,female,prostitution-purchasing,0
ND,2017,female,rape,1
ND,2017,female,robbery,6
ND,2017,female,runaway,117
ND,2017,female,sex-offenses,12
ND,2017,female,simple-assault,865
ND,2017,female,stolen-property,68
ND,2017,female,suspicion,1
ND,2017,female,vagrancy,3
ND,2017,female,vandalism,102
ND,2017,female,weapons,26
ND,2017,male,aggravated-assault,605
ND,2017,male,arson,17
ND,2017,male,burglary,292
ND,2017,male,curfew,64
ND,2017,male,disorderly-conduct,1765
ND,2017,male,drug-grand-total,3916
ND,2017,male,drunkenness,292
ND,2017,male,dui,4791
ND,2017,male,embezzlement,27
ND,2017,male,forgery,111
ND,2017,male,fraud,272
ND,2017,male,gambling-total,0
ND,2017,male,human-trafficking-commerical,1
ND,2017,male,larceny,1774
ND,2017,male,liqour-laws,2023
ND,2017,male,motor-vehcile-theft,200
ND,2017,male,murder,4
ND,2017,male,offense-against-family,343
ND,2017,male,prostitution,34
ND,2017,male,prostitution-prostitution,17
ND,2017,male,prostitution-purchasing,17
ND,2017,male,rape,63
ND,2017,male,robbery,62
ND,2017,male,runaway,53
ND,2017,male,sex-offenses,112
ND,2017,male,simple-assault,2090
ND,2017,male,stolen-property,245
ND,2017,male,suspicion,0
ND,2017,male,vagrancy,4
ND,2017,male,vandalism,382
ND,2017,male,weapons,287
ND,2018,female,aggravated-assault,110
ND,2018,female,arson,1
ND,2018,female,burglary,50
ND,2018,female,curfew,31
ND,2018,female,disorderly-conduct,462
ND,2018,female,drug-grand-total,1681
ND,2018,female,drunkenness,67
ND,2018,female,dui,1243
ND,2018,female,embezzlement,18
ND,2018,female,forgery,45
ND,2018,female,fraud,142
ND,2018,female,gambling-total,0
ND,2018,female,human-trafficking-commerical,1
ND,2018,female,larceny,1169
ND,2018,female,liqour-laws,826
ND,2018,female,motor-vehcile-theft,74
ND,2018,female,murder,1
ND,2018,female,offense-against-family,187
ND,2018,female,prostitution,7
ND,2018,female,prostitution-assisting,0
ND,2018,female,prostitution-prostitution,7
ND,2018,female,prostitution-purchasing,0
ND,2018,female,rape,1
ND,2018,female,robbery,13
ND,2018,female,sex-offenses,8
