state,year,gender,offense,offenders
NH,2011,Female,arson,23
NH,2012,Female,arson,24
NH,2013,Female,arson,15
NH,2014,Female,arson,27
NH,2015,Female,arson,12
NH,2016,Female,arson,12
NH,2017,Female,arson,7
NH,2018,Female,arson,13
NH,2010,Unknown,arson,7
NH,2011,Unknown,arson,25
NH,2012,Unknown,arson,15
NH,2013,Unknown,arson,13
NH,2014,Unknown,arson,1
NH,2015,Unknown,arson,4
NH,2016,Unknown,arson,3
NH,2017,Unknown,arson,1
NH,2018,Unknown,arson,3
NH,2010,Male,violent-crime,1871
NH,2011,Male,violent-crime,2157
NH,2012,Male,violent-crime,2064
NH,2013,Male,violent-crime,2098
NH,2014,Male,violent-crime,1989
NH,2015,Male,violent-crime,2082
NH,2016,Male,violent-crime,2042
NH,2017,Male,violent-crime,2031
NH,2018,Male,violent-crime,1847
NH,2010,Female,violent-crime,281
NH,2011,Female,violent-crime,340
NH,2012,Female,violent-crime,296
NH,2013,Female,violent-crime,344
NH,2014,Female,violent-crime,307
NH,2015,Female,violent-crime,364
NH,2016,Female,violent-crime,334
NH,2017,Female,violent-crime,343
NH,2018,Female,violent-crime,293
NH,2010,Unknown,violent-crime,30
NH,2011,Unknown,violent-crime,26
NH,2012,Unknown,violent-crime,23
NH,2013,Unknown,violent-crime,39
NH,2014,Unknown,violent-crime,16
NH,2015,Unknown,violent-crime,25
NH,2016,Unknown,violent-crime,32
NH,2017,Unknown,violent-crime,20
NH,2018,Unknown,violent-crime,15
NH,2010,Male,property-crime,8964
NH,2011,Male,property-crime,8955
NH,2012,Male,property-crime,8987
NH,2013,Male,property-crime,8829
NH,2014,Male,property-crime,8312
NH,2015,Male,property-crime,7510
NH,2016,Male,property-crime,6804
NH,2017,Male,property-crime,6466
NH,2018,Male,property-crime,6041
NH,2010,Female,property-crime,4703
NH,2011,Female,property-crime,4844
NH,2012,Female,property-crime,4831
NH,2013,Female,property-crime,5070
NH,2014,Female,property-crime,4998
NH,2015,Female,property-crime,4581
NH,2016,Female,property-crime,3950
NH,2017,Female,property-crime,3622
NH,2018,Female,property-crime,3392
NH,2010,Unknown,property-crime,448
NH,2011,Unknown,property-crime,449
NH,2012,Unknown,property-crime,378
NH,2013,Unknown,property-crime,298
NH,2014,Unknown,property-crime,224
NH,2015,Unknown,property-crime,235
NH,2016,Unknown,property-crime,172
NH,2017,Unknown,property-crime,196
NH,2018,Unknown,property-crime,160
NM,2018,Male,aggravated-assault,3706
NM,2018,Female,aggravated-assault,1028
NM,2018,Unknown,aggravated-assault,523
NM,2018,Male,burglary,1873
NM,2018,Female,burglary,493
NM,2018,Unknown,burglary,4987
NM,2018,Male,larceny,7443
NM,2018,Female,larceny,3572
NM,2018,Unknown,larceny,16798
NM,2018,Male,motor-vehicle-theft,1315
NM,2018,Female,motor-vehicle-theft,474
NM,2018,Unknown,motor-vehicle-theft,5934
NM,2018,Male,homicide,68
NM,2018,Female,homicide,15
NM,2018,Unknown,homicide,25
NM,2018,Male,rape,590
NM,2018,Female,rape,32
NM,2018,Unknown,rape,28
NM,2018,Male,robbery,2416
NM,2018,Female,robbery,473
NM,2018,Unknown,robbery,145
NM,2018,Male,arson,41
NM,2018,Female,arson,8
NM,2018,Unknown,arson,76
NM,2018,Male,violent-crime,6780
NM,2018,Female,violent-crime,1548
NM,2018,Unknown,violent-crime,721
NM,2018,Male,property-crime,10672
NM,2018,Female,property-crime,4547
NM,2018,Unknown,property-crime,27795
OH,2010,Male,aggravated-assault,7613
OH,2011,Male,aggravated-assault,7016
OH,2012,Male,aggravated-assault,6949
OH,2013,Male,aggravated-assault,6866
OH,2014,Male,aggravated-assault,7139
OH,2015,Male,aggravated-assault,7524
OH,2016,Male,aggravated-assault,8112
OH,2017,Male,aggravated-assault,9652
OH,2018,Male,aggravated-assault,10393
OH,2010,Female,aggravated-assault,2340
OH,2011,Female,aggravated-assault,2249
OH,2012,Female,aggravated-assault,2183
OH,2013,Female,aggravated-assault,2267
OH,2014,Female,aggravated-assault,2181
OH,2015,Female,aggravated-assault,2230
OH,2016,Female,aggravated-assault,2569
OH,2017,Female,aggravated-assault,3228
OH,2018,Female,aggravated-assault,3556
OH,2010,Unknown,aggravated-assault,616
OH,2011,Unknown,aggravated-assault,698
OH,2012,Unknown,aggravated-assault,617
OH,2013,Unknown,aggravated-assault,446
OH,2014,Unknown,aggravated-assault,447
OH,2015,Unknown,aggravated-assault,604
OH,2016,Unknown,aggravated-assault,590
OH,2017,Unknown,aggravated-assault,1009
OH,2018,Unknown,aggravated-assault,948
OH,2010,Male,burglary,23426
OH,2011,Male,burglary,24193
OH,2012,Male,burglary,22055
OH,2013,Male,burglary,19621
OH,2014,Male,burglary,17558
OH,2015,Male,burglary,16178
OH,2016,Male,burglary,16246
OH,2017,Male,burglary,15961
OH,2018,Male,burglary,14190
OH,2010,Female,burglary,3977
OH,2011,Female,burglary,3978
OH,2012,Female,burglary,3965
OH,2013,Female,burglary,3598
OH,2014,Female,burglary,3272
OH,2015,Female,burglary,3305
OH,2016,Female,burglary,3350
OH,2017,Female,burglary,3622
OH,2018,Female,burglary,3312
OH,2010,Unknown,burglary,10871
OH,2011,Unknown,burglary,11401
OH,2012,Unknown,burglary,10575
OH,2013,Unknown,burglary,9345
OH,2014,Unknown,burglary,9263
OH,2015,Unknown,burglary,9716
OH,2016,Unknown,burglary,10097
OH,2017,Unknown,burglary,11722
OH,2018,Unknown,burglary,9689
OH,2010,Male,larceny,56197
OH,2011,Male,larceny,58172
OH,2012,Male,larceny,57236
OH,2013,Male,larceny,58241
OH,2014,Male,larceny,55899
OH,2015,Male,larceny,53564
OH,2016,Male,larceny,54481
OH,2017,Male,larceny,56843
OH,2018,Male,larceny,52769
OH,2010,Female,larceny,30941
OH,2011,Female,larceny,31216
OH,2012,Female,larceny,32189
OH,2013,Female,larceny,32971
OH,2014,Female,larceny,33767
OH,2015,Female,larceny,32606
OH,2016,Female,larceny,32362
OH,2017,Female,larceny,33867
OH,2018,Female,larceny,32553
OH,2010,Unknown,larceny,17860
OH,2011,Unknown,larceny,19212
OH,2012,Unknown,larceny,16982
OH,2013,Unknown,larceny,16359
OH,2014,Unknown,larceny,17120
OH,2015,Unknown,larceny,18705
OH,2016,Unknown,larceny,21279
OH,2017,Unknown,larceny,26284
OH,2018,Unknown,larceny,24355
OH,2010,Male,motor-vehicle-theft,4105
OH,2011,Male,motor-vehicle-theft,4002
OH,2012,Male,motor-vehicle-theft,3757
OH,2013,Male,motor-vehicle-theft,3751
OH,2014,Male,motor-vehicle-theft,3665
OH,2015,Male,motor-vehicle-theft,3904
OH,2016,Male,motor-vehicle-theft,4817
OH,2017,Male,motor-vehicle-theft,5221
OH,2018,Male,motor-vehicle-theft,5295
OH,2010,Female,motor-vehicle-theft,950
OH,2011,Female,motor-vehicle-theft,923
OH,2012,Female,motor-vehicle-theft,947
OH,2013,Female,motor-vehicle-theft,864
OH,2014,Female,motor-vehicle-theft,908
OH,2015,Female,motor-vehicle-theft,958
OH,2016,Female,motor-vehicle-theft,1272
OH,2017,Female,motor-vehicle-theft,1429
OH,2018,Female,motor-vehicle-theft,1586
OH,2010,Unknown,motor-vehicle-theft,1571
OH,2011,Unknown,motor-vehicle-theft,1555
OH,2012,Unknown,motor-vehicle-theft,1564
OH,2013,Unknown,motor-vehicle-theft,1454
OH,2014,Unknown,motor-vehicle-theft,1798
OH,2015,Unknown,motor-vehicle-theft,1832
OH,2016,Unknown,motor-vehicle-theft,2084
OH,2017,Unknown,motor-vehicle-theft,2847
OH,2018,Unknown,motor-vehicle-theft,3259
OH,2010,Male,homicide,347
OH,2011,Male,homicide,331
OH,2012,Male,homicide,314
OH,2013,Male,homicide,300
OH,2014,Male,homicide,328
OH,2015,Male,homicide,337
OH,2016,Male,homicide,407
OH,2017,Male,homicide,473
OH,2018,Male,homicide,390
OH,2010,Female,homicide,38
OH,2011,Female,homicide,52
OH,2012,Female,homicide,44
OH,2013,Female,homicide,40
OH,2014,Female,homicide,52
OH,2015,Female,homicide,45
OH,2016,Female,homicide,64
OH,2017,Female,homicide,65
OH,2018,Female,homicide,55
OH,2010,Unknown,homicide,71
OH,2011,Unknown,homicide,102
OH,2012,Unknown,homicide,82
OH,2013,Unknown,homicide,79
OH,2014,Unknown,homicide,70
OH,2015,Unknown,homicide,82
OH,2016,Unknown,homicide,109
OH,2017,Unknown,homicide,102
OH,2018,Unknown,homicide,119
OH,2010,Male,rape,2959
OH,2011,Male,rape,2887
OH,2012,Male,rape,2966
OH,2013,Male,rape,3025
OH,2014,Male,rape,3596
OH,2015,Male,rape,3804
OH,2016,Male,rape,4085
OH,2017,Male,rape,4454
OH,2018,Male,rape,4312
OH,2010,Female,rape,74
OH,2011,Female,rape,51
OH,2012,Female,rape,60
OH,2013,Female,rape,82
OH,2014,Female,rape,126
OH,2015,Female,rape,136
OH,2016,Female,rape,132
OH,2017,Female,rape,145
OH,2018,Female,rape,166
OH,2010,Unknown,rape,171
OH,2011,Unknown,rape,188
OH,2012,Unknown,rape,171
OH,2013,Unknown,rape,149
OH,2014,Unknown,rape,192
OH,2015,Unknown,rape,256
OH,2016,Unknown,rape,282
OH,2017,Unknown,rape,412
OH,2018,Unknown,rape,399
OH,2010,Male,robbery,17919
OH,2011,Male,robbery,17199
OH,2012,Male,robbery,16058
OH,2013,Male,robbery,14157
OH,2014,Male,robbery,12700
OH,2015,Male,robbery,12459
OH,2016,Male,robbery,12192
OH,2017,Male,robbery,11331
OH,2018,Male,robbery,10071
OH,2010,Female,robbery,1568
OH,2011,Female,robbery,1546
OH,2012,Female,robbery,1561
OH,2013,Female,robbery,1448
OH,2014,Female,robbery,1424
OH,2015,Female,robbery,1447
OH,2016,Female,robbery,1360
OH,2017,Female,robbery,1455
OH,2018,Female,robbery,1456
OH,2010,Unknown,robbery,710
OH,2011,Unknown,robbery,633
OH,2012,Unknown,robbery,580
OH,2013,Unknown,robbery,584
OH,2014,Unknown,robbery,523
OH,2015,Unknown,robbery,694
OH,2016,Unknown,robbery,705
OH,2017,Unknown,robbery,774
OH,2018,Unknown,robbery,632
OH,2010,Male,arson,537
OH,2011,Male,arson,564
OH,2012,Male,arson,481
OH,2013,Male,arson,463
OH,2014,Male,arson,439
OH,2015,Male,arson,375
OH,2016,Male,arson,461
OH,2017,Male,arson,448
OH,2018,Male,arson,347
OH,2010,Female,arson,129
OH,2011,Female,arson,94
OH,2012,Female,arson,100
OH,2013,Female,arson,114
OH,2014,Female,arson,87
OH,2015,Female,arson,115
OH,2016,Female,arson,106
OH,2017,Female,arson,100
OH,2018,Female,arson,105
OH,2010,Unknown,arson,166
OH,2011,Unknown,arson,156
OH,2012,Unknown,arson,223
OH,2013,Unknown,arson,149
OH,2014,Unknown,arson,167
OH,2015,Unknown,arson,178
OH,2016,Unknown,arson,180
OH,2017,Unknown,arson,229
OH,2018,Unknown,arson,180
OH,2010,Male,violent-crime,28838
OH,2011,Male,violent-crime,27433
OH,2012,Male,violent-crime,26287
OH,2013,Male,violent-crime,24348
OH,2014,Male,violent-crime,23763
OH,2015,Male,violent-crime,24124
OH,2016,Male,violent-crime,24796
OH,2017,Male,violent-crime,25910
OH,2018,Male,violent-crime,25166
OH,2010,Female,violent-crime,4020
OH,2011,Female,violent-crime,3898
OH,2012,Female,violent-crime,3848
OH,2013,Female,violent-crime,3837
OH,2014,Female,violent-crime,3783
OH,2015,Female,violent-crime,3858
OH,2016,Female,violent-crime,4125
OH,2017,Female,violent-crime,4893
OH,2018,Female,violent-crime,5233
OH,2010,Unknown,violent-crime,1568
OH,2011,Unknown,violent-crime,1621
OH,2012,Unknown,violent-crime,1450
OH,2013,Unknown,violent-crime,1258
OH,2014,Unknown,violent-crime,1232
OH,2015,Unknown,violent-crime,1636
OH,2016,Unknown,violent-crime,1686
OH,2017,Unknown,violent-crime,2297
OH,2018,Unknown,violent-crime,2098
OH,2010,Male,property-crime,84265
OH,2011,Male,property-crime,86931
OH,2012,Male,property-crime,83529
OH,2013,Male,property-crime,82076
OH,2014,Male,property-crime,77561
OH,2015,Male,property-crime,74021
OH,2016,Male,property-crime,76005
OH,2017,Male,property-crime,78473
OH,2018,Male,property-crime,72601
OH,2010,Female,property-crime,35997
OH,2011,Female,property-crime,36211
OH,2012,Female,property-crime,37201
OH,2013,Female,property-crime,37547
OH,2014,Female,property-crime,38034
OH,2015,Female,property-crime,36984
OH,2016,Female,property-crime,37090
OH,2017,Female,property-crime,39018
OH,2018,Female,property-crime,37556
OH,2010,Unknown,property-crime,30468
OH,2011,Unknown,property-crime,32324
OH,2012,Unknown,property-crime,29344
OH,2013,Unknown,property-crime,27307
OH,2014,Unknown,property-crime,28348
OH,2015,Unknown,property-crime,30431
OH,2016,Unknown,property-crime,33640
OH,2017,Unknown,property-crime,41082
OH,2018,Unknown,property-crime,37483
OK,2010,Male,aggravated-assault,836
OK,2011,Male,aggravated-assault,931
OK,2012,Male,aggravated-assault,1399
OK,2013,Male,aggravated-assault,1731
OK,2014,Male,aggravated-assault,1863
OK,2015,Male,aggravated-assault,2184
OK,2016,Male,aggravated-assault,2484
OK,2017,Male,aggravated-assault,2622
OK,2018,Male,aggravated-assault,2595
OK,2010,Female,aggravated-assault,226
OK,2011,Female,aggravated-assault,283
OK,2012,Female,aggravated-assault,324
OK,2013,Female,aggravated-assault,472
OK,2014,Female,aggravated-assault,519
OK,2015,Female,aggravated-assault,562
OK,2016,Female,aggravated-assault,580
OK,2017,Female,aggravated-assault,685
OK,2018,Female,aggravated-assault,669
OK,2010,Unknown,aggravated-assault,8
OK,2011,Unknown,aggravated-assault,10
OK,2012,Unknown,aggravated-assault,12
OK,2013,Unknown,aggravated-assault,33
OK,2014,Unknown,aggravated-assault,46
OK,2015,Unknown,aggravated-assault,34
OK,2016,Unknown,aggravated-assault,57
OK,2017,Unknown,aggravated-assault,68
OK,2018,Unknown,aggravated-assault,70
OK,2010,Male,burglary,966
OK,2011,Male,burglary,1248
OK,2012,Male,burglary,2086
OK,2013,Male,burglary,2480
OK,2014,Male,burglary,2676
OK,2015,Male,burglary,3049
OK,2016,Male,burglary,3452
OK,2017,Male,burglary,3349
OK,2018,Male,burglary,3348
OK,2010,Female,burglary,217
OK,2011,Female,burglary,336
OK,2012,Female,burglary,598
OK,2013,Female,burglary,731
OK,2014,Female,burglary,855
OK,2015,Female,burglary,923
OK,2016,Female,burglary,1082
OK,2017,Female,burglary,1002
OK,2018,Female,burglary,1093
OK,2010,Unknown,burglary,43
OK,2011,Unknown,burglary,95
OK,2012,Unknown,burglary,180
OK,2013,Unknown,burglary,249
OK,2014,Unknown,burglary,218
OK,2015,Unknown,burglary,198
OK,2016,Unknown,burglary,611
OK,2017,Unknown,burglary,868
OK,2018,Unknown,burglary,1850
OK,2010,Male,larceny,1708
OK,2011,Male,larceny,2581
OK,2012,Male,larceny,4490
OK,2013,Male,larceny,6095
OK,2014,Male,larceny,6221
OK,2015,Male,larceny,6434
OK,2016,Male,larceny,7478
OK,2017,Male,larceny,7682
OK,2018,Male,larceny,7873
OK,2010,Female,larceny,1056
OK,2011,Female,larceny,1545
OK,2012,Female,larceny,2588
OK,2013,Female,larceny,3767
OK,2014,Female,larceny,4213
OK,2015,Female,larceny,4257
OK,2016,Female,larceny,4560
OK,2017,Female,larceny,4705
OK,2018,Female,larceny,5003
OK,2010,Unknown,larceny,48
OK,2011,Unknown,larceny,151
OK,2012,Unknown,larceny,285
OK,2013,Unknown,larceny,422
OK,2014,Unknown,larceny,395
OK,2015,Unknown,larceny,300
OK,2016,Unknown,larceny,919
OK,2017,Unknown,larceny,1734
OK,2018,Unknown,larceny,3898
OK,2010,Male,motor-vehicle-theft,193
OK,2011,Male,motor-vehicle-theft,320
OK,2012,Male,motor-vehicle-theft,598
OK,2013,Male,motor-vehicle-theft,808
OK,2014,Male,motor-vehicle-theft,868
OK,2015,Male,motor-vehicle-theft,1000
OK,2016,Male,motor-vehicle-theft,1357
OK,2017,Male,motor-vehicle-theft,1428
OK,2018,Male,motor-vehicle-theft,1642
OK,2010,Female,motor-vehicle-theft,63
OK,2011,Female,motor-vehicle-theft,97
OK,2012,Female,motor-vehicle-theft,175
OK,2013,Female,motor-vehicle-theft,306
OK,2014,Female,motor-vehicle-theft,321
OK,2015,Female,motor-vehicle-theft,393
OK,2016,Female,motor-vehicle-theft,481
OK,2017,Female,motor-vehicle-theft,564
OK,2018,Female,motor-vehicle-theft,706
OK,2010,Unknown,motor-vehicle-theft,9
OK,2011,Unknown,motor-vehicle-theft,24
OK,2012,Unknown,motor-vehicle-theft,39
OK,2013,Unknown,motor-vehicle-theft,70
OK,2014,Unknown,motor-vehicle-theft,46
OK,2015,Unknown,motor-vehicle-theft,53
OK,2016,Unknown,motor-vehicle-theft,160
OK,2017,Unknown,motor-vehicle-theft,271
OK,2018,Unknown,motor-vehicle-theft,537
OK,2010,Male,homicide,18
OK,2011,Male,homicide,21
OK,2012,Male,homicide,15
OK,2013,Male,homicide,29
OK,2014,Male,homicide,25
OK,2015,Male,homicide,53
OK,2016,Male,homicide,52
OK,2017,Male,homicide,58
OK,2018,Male,homicide,44
OK,2010,Female,homicide,1
OK,2011,Female,homicide,7
OK,2012,Female,homicide,3
OK,2013,Female,homicide,9
OK,2014,Female,homicide,14
OK,2015,Female,homicide,15
OK,2016,Female,homicide,15
OK,2017,Female,homicide,12
OK,2018,Female,homicide,14
OK,2010,Unknown,homicide,0
OK,2011,Unknown,homicide,0
OK,2012,Unknown,homicide,1
OK,2013,Unknown,homicide,1
OK,2014,Unknown,homicide,1
OK,2015,Unknown,homicide,0
OK,2016,Unknown,homicide,1
OK,2017,Unknown,homicide,4
OK,2018,Unknown,homicide,3
OK,2010,Male,rape,173
OK,2011,Male,rape,223
OK,2012,Male,rape,416
OK,2013,Male,rape,436
OK,2014,Male,rape,526
OK,2015,Male,rape,624
OK,2016,Male,rape,740
OK,2017,Male,rape,789
OK,2018,Male,rape,891
OK,2010,Female,rape,5
OK,2011,Female,rape,13
OK,2012,Female,rape,16
OK,2013,Female,rape,15
OK,2014,Female,rape,29
OK,2015,Female,rape,21
OK,2016,Female,rape,32
OK,2017,Female,rape,25
OK,2018,Female,rape,37
OK,2010,Unknown,rape,0
OK,2011,Unknown,rape,3
OK,2012,Unknown,rape,4
OK,2013,Unknown,rape,4
OK,2014,Unknown,rape,1
OK,2015,Unknown,rape,4
OK,2016,Unknown,rape,7
OK,2017,Unknown,rape,16
OK,2018,Unknown,rape,18
OK,2010,Male,robbery,98
OK,2011,Male,robbery,144
OK,2012,Male,robbery,170
OK,2013,Male,robbery,255
OK,2014,Male,robbery,339
OK,2015,Male,robbery,327
OK,2016,Male,robbery,440
OK,2017,Male,robbery,421
OK,2018,Male,robbery,492
OK,2010,Female,robbery,15
OK,2011,Female,robbery,21
OK,2012,Female,robbery,24
OK,2013,Female,robbery,38
OK,2014,Female,robbery,72
OK,2015,Female,robbery,81
OK,2016,Female,robbery,83
OK,2017,Female,robbery,89
OK,2018,Female,robbery,98
OK,2010,Unknown,robbery,0
OK,2011,Unknown,robbery,6
OK,2012,Unknown,robbery,2
OK,2013,Unknown,robbery,12
OK,2014,Unknown,robbery,18
OK,2015,Unknown,robbery,9
OK,2016,Unknown,robbery,26
OK,2017,Unknown,robbery,24
OK,2018,Unknown,robbery,37
OK,2010,Male,arson,60
OK,2011,Male,arson,68
OK,2012,Male,arson,121
OK,2013,Male,arson,167
OK,2014,Male,arson,161
OK,2015,Male,arson,141
OK,2016,Male,arson,166
OK,2017,Male,arson,179
OK,2018,Male,arson,180
OK,2010,Female,arson,14
OK,2011,Female,arson,16
OK,2012,Female,arson,20
OK,2013,Female,arson,38
OK,2014,Female,arson,33
OK,2015,Female,arson,30
OK,2016,Female,arson,42
OK,2017,Female,arson,37
OK,2018,Female,arson,49
OK,2010,Unknown,arson,1
OK,2011,Unknown,arson,6
OK,2012,Unknown,arson,11
OK,2013,Unknown,arson,13
OK,2014,Unknown,arson,8
OK,2015,Unknown,arson,9
OK,2016,Unknown,arson,21
OK,2017,Unknown,arson,32
OK,2018,Unknown,arson,55
OK,2010,Male,violent-crime,1125
OK,2011,Male,violent-crime,1319
OK,2012,Male,violent-crime,2000
OK,2013,Male,violent-crime,2451
OK,2014,Male,violent-crime,2753
OK,2015,Male,violent-crime,3188
OK,2016,Male,violent-crime,3716
OK,2017,Male,violent-crime,3890
OK,2018,Male,violent-crime,4022
OK,2010,Female,violent-crime,247
OK,2011,Female,violent-crime,324
OK,2012,Female,violent-crime,367
OK,2013,Female,violent-crime,534
OK,2014,Female,violent-crime,634
OK,2015,Female,violent-crime,679
OK,2016,Female,violent-crime,710
OK,2017,Female,violent-crime,811
OK,2018,Female,violent-crime,818
OK,2010,Unknown,violent-crime,8
OK,2011,Unknown,violent-crime,19
OK,2012,Unknown,violent-crime,19
OK,2013,Unknown,violent-crime,50
OK,2014,Unknown,violent-crime,66
OK,2015,Unknown,violent-crime,47
OK,2016,Unknown,violent-crime,91
OK,2017,Unknown,violent-crime,112
OK,2018,Unknown,violent-crime,128
OK,2010,Male,property-crime,2927
OK,2011,Male,property-crime,4217
OK,2012,Male,property-crime,7295
OK,2013,Male,property-crime,9550
OK,2014,Male,property-crime,9926
OK,2015,Male,property-crime,10624
OK,2016,Male,property-crime,12453
OK,2017,Male,property-crime,12638
OK,2018,Male,property-crime,13043
OK,2010,Female,property-crime,1350
OK,2011,Female,property-crime,1994
OK,2012,Female,property-crime,3381
OK,2013,Female,property-crime,4842
OK,2014,Female,property-crime,5422
OK,2015,Female,property-crime,5603
OK,2016,Female,property-crime,6165
OK,2017,Female,property-crime,6308
OK,2018,Female,property-crime,6851
OK,2010,Unknown,property-crime,101
OK,2011,Unknown,property-crime,276
OK,2012,Unknown,property-crime,515
OK,2013,Unknown,property-crime,754
OK,2014,Unknown,property-crime,667
OK,2015,Unknown,property-crime,560
OK,2016,Unknown,property-crime,1711
OK,2017,Unknown,property-crime,2905
OK,2018,Unknown,property-crime,6340
OR,2010,Male,aggravated-assault,1340
OR,2011,Male,aggravated-assault,1344
OR,2012,Male,aggravated-assault,1469
OR,2013,Male,aggravated-assault,1419
OR,2014,Male,aggravated-assault,2002
OR,2015,Male,aggravated-assault,3824
OR,2016,Male,aggravated-assault,4666
OR,2017,Male,aggravated-assault,5059
OR,2018,Male,aggravated-assault,5333
OR,2010,Female,aggravated-assault,313
OR,2011,Female,aggravated-assault,319
OR,2012,Female,aggravated-assault,349
OR,2013,Female,aggravated-assault,307
OR,2014,Female,aggravated-assault,473
OR,2015,Female,aggravated-assault,920
OR,2016,Female,aggravated-assault,1116
OR,2017,Female,aggravated-assault,1107
OR,2018,Female,aggravated-assault,1299
OR,2010,Unknown,aggravated-assault,5
OR,2011,Unknown,aggravated-assault,9
OR,2012,Unknown,aggravated-assault,13
OR,2013,Unknown,aggravated-assault,5
OR,2014,Unknown,aggravated-assault,7
OR,2015,Unknown,aggravated-assault,46
OR,2016,Unknown,aggravated-assault,84
OR,2017,Unknown,aggravated-assault,89
OR,2018,Unknown,aggravated-assault,93
OR,2010,Male,burglary,1764
OR,2011,Male,burglary,1821
OR,2012,Male,burglary,1989
OR,2013,Male,burglary,1884
OR,2014,Male,burglary,1992
OR,2015,Male,burglary,3221
OR,2016,Male,burglary,3789
OR,2017,Male,burglary,4379
OR,2018,Male,burglary,4489
OR,2010,Female,burglary,342
OR,2011,Female,burglary,410
OR,2012,Female,burglary,482
