index,state,year,offense,count
12201,LA,2006,violent-crime,2404
526,LA,2007,aggravated-assault,2344
10724,LA,2007,arson,54
1998,LA,2007,burglary,2826
6378,LA,2007,homicide,40
3480,LA,2007,larceny,10265
4956,LA,2007,motor-vehicle-theft,1117
13692,LA,2007,property-crime,14262
7826,LA,2007,rape,172
9292,LA,2007,robbery,219
12202,LA,2007,violent-crime,2775
527,LA,2008,aggravated-assault,2467
10725,LA,2008,arson,60
1999,LA,2008,burglary,2777
6379,LA,2008,homicide,29
3481,LA,2008,larceny,10342
4957,LA,2008,motor-vehicle-theft,972
13693,LA,2008,property-crime,14151
7827,LA,2008,rape,165
9293,LA,2008,robbery,215
12203,LA,2008,violent-crime,2876
528,LA,2009,aggravated-assault,1739
10726,LA,2009,arson,38
2000,LA,2009,burglary,2867
6380,LA,2009,homicide,27
3482,LA,2009,larceny,9646
4958,LA,2009,motor-vehicle-theft,863
13694,LA,2009,property-crime,13414
7828,LA,2009,rape,190
9294,LA,2009,robbery,193
12204,LA,2009,violent-crime,2149
529,LA,2010,aggravated-assault,1664
10727,LA,2010,arson,35
2001,LA,2010,burglary,4094
6381,LA,2010,homicide,27
3483,LA,2010,larceny,13183
4959,LA,2010,motor-vehicle-theft,1051
13695,LA,2010,property-crime,18363
7829,LA,2010,rape,246
9295,LA,2010,robbery,221
12205,LA,2010,violent-crime,2158
530,LA,2011,aggravated-assault,1845
10728,LA,2011,arson,72
2002,LA,2011,burglary,5295
6382,LA,2011,homicide,33
3484,LA,2011,larceny,14602
4960,LA,2011,motor-vehicle-theft,947
13696,LA,2011,property-crime,20916
7830,LA,2011,rape,259
9296,LA,2011,robbery,328
12206,LA,2011,violent-crime,2465
531,LA,2012,aggravated-assault,1270
10729,LA,2012,arson,24
2003,LA,2012,burglary,4597
6383,LA,2012,homicide,11
3485,LA,2012,larceny,14270
4961,LA,2012,motor-vehicle-theft,856
13697,LA,2012,property-crime,19747
7831,LA,2012,rape,213
9297,LA,2012,robbery,209
12207,LA,2012,violent-crime,1703
532,LA,2013,aggravated-assault,1337
10730,LA,2013,arson,28
2004,LA,2013,burglary,4186
6384,LA,2013,homicide,28
3486,LA,2013,larceny,13837
4962,LA,2013,motor-vehicle-theft,879
13698,LA,2013,property-crime,18930
7832,LA,2013,rape,198
9298,LA,2013,robbery,234
12208,LA,2013,violent-crime,1797
533,LA,2014,aggravated-assault,1383
10731,LA,2014,arson,39
2005,LA,2014,burglary,4389
6385,LA,2014,homicide,27
3487,LA,2014,larceny,13202
4963,LA,2014,motor-vehicle-theft,914
13699,LA,2014,property-crime,18544
7833,LA,2014,rape,187
9299,LA,2014,robbery,206
12209,LA,2014,violent-crime,1803
534,LA,2015,aggravated-assault,1852
10732,LA,2015,arson,66
2006,LA,2015,burglary,5191
6386,LA,2015,homicide,34
3488,LA,2015,larceny,15608
4964,LA,2015,motor-vehicle-theft,1124
13700,LA,2015,property-crime,21989
7834,LA,2015,rape,276
9300,LA,2015,robbery,262
12210,LA,2015,violent-crime,2424
535,LA,2016,aggravated-assault,1859
10733,LA,2016,arson,40
2007,LA,2016,burglary,5222
6387,LA,2016,homicide,40
3489,LA,2016,larceny,15279
4965,LA,2016,motor-vehicle-theft,1075
13701,LA,2016,property-crime,21616
7835,LA,2016,rape,196
9301,LA,2016,robbery,280
12211,LA,2016,violent-crime,2375
536,LA,2017,aggravated-assault,2088
10734,LA,2017,arson,55
2008,LA,2017,burglary,5295
6388,LA,2017,homicide,51
3490,LA,2017,larceny,17801
4966,LA,2017,motor-vehicle-theft,1229
13702,LA,2017,property-crime,24380
7836,LA,2017,rape,175
9302,LA,2017,robbery,388
12212,LA,2017,violent-crime,2702
537,LA,2018,aggravated-assault,2161
10735,LA,2018,arson,56
2009,LA,2018,burglary,5248
6389,LA,2018,homicide,47
3491,LA,2018,larceny,18021
4967,LA,2018,motor-vehicle-theft,1498
13703,LA,2018,property-crime,24823
7837,LA,2018,rape,230
9303,LA,2018,robbery,385
12213,LA,2018,violent-crime,2823
554,MA,1994,aggravated-assault,53
10752,MA,1994,arson,2
2026,MA,1994,burglary,42
3508,MA,1994,larceny,199
4984,MA,1994,motor-vehicle-theft,36
13720,MA,1994,property-crime,279
9320,MA,1994,robbery,4
12230,MA,1994,violent-crime,57
555,MA,1995,aggravated-assault,5686
10753,MA,1995,arson,256
2027,MA,1995,burglary,9226
6406,MA,1995,homicide,12
3509,MA,1995,larceny,24793
4985,MA,1995,motor-vehicle-theft,4250
13721,MA,1995,property-crime,38525
7854,MA,1995,rape,369
9321,MA,1995,robbery,866
12231,MA,1995,violent-crime,6933
556,MA,1996,aggravated-assault,8496
10754,MA,1996,arson,424
2028,MA,1996,burglary,11919
6407,MA,1996,homicide,30
3510,MA,1996,larceny,32472
4986,MA,1996,motor-vehicle-theft,4823
13722,MA,1996,property-crime,49638
7855,MA,1996,rape,554
9322,MA,1996,robbery,1179
12232,MA,1996,violent-crime,10259
557,MA,1997,aggravated-assault,11118
10755,MA,1997,arson,521
2029,MA,1997,burglary,14115
6408,MA,1997,homicide,24
3511,MA,1997,larceny,39125
4987,MA,1997,motor-vehicle-theft,6830
13723,MA,1997,property-crime,60591
7856,MA,1997,rape,657
9323,MA,1997,robbery,1349
12233,MA,1997,violent-crime,13148
558,MA,1998,aggravated-assault,11419
10756,MA,1998,arson,480
2030,MA,1998,burglary,13696
6409,MA,1998,homicide,33
3512,MA,1998,larceny,41701
4988,MA,1998,motor-vehicle-theft,6391
13724,MA,1998,property-crime,62268
7857,MA,1998,rape,718
9324,MA,1998,robbery,1277
12234,MA,1998,violent-crime,13447
559,MA,1999,aggravated-assault,9826
10757,MA,1999,arson,593
2031,MA,1999,burglary,13234
6410,MA,1999,homicide,33
3513,MA,1999,larceny,43561
4989,MA,1999,motor-vehicle-theft,6110
13725,MA,1999,property-crime,63498
7858,MA,1999,rape,750
9325,MA,1999,robbery,1322
12235,MA,1999,violent-crime,11931
560,MA,2000,aggravated-assault,11275
10758,MA,2000,arson,591
2032,MA,2000,burglary,12964
6411,MA,2000,homicide,40
3514,MA,2000,larceny,50690
4990,MA,2000,motor-vehicle-theft,7065
13726,MA,2000,property-crime,71310
7859,MA,2000,rape,919
9326,MA,2000,robbery,1439
12236,MA,2000,violent-crime,13673
561,MA,2001,aggravated-assault,9974
10759,MA,2001,arson,662
2033,MA,2001,burglary,16038
6412,MA,2001,homicide,55
3515,MA,2001,larceny,51604
4991,MA,2001,motor-vehicle-theft,8615
13727,MA,2001,property-crime,76919
7860,MA,2001,rape,973
9327,MA,2001,robbery,1825
12237,MA,2001,violent-crime,12827
562,MA,2002,aggravated-assault,9899
10760,MA,2002,arson,646
2034,MA,2002,burglary,18642
6413,MA,2002,homicide,57
3516,MA,2002,larceny,54996
4992,MA,2002,motor-vehicle-theft,10268
13728,MA,2002,property-crime,84552
7861,MA,2002,rape,1030
9328,MA,2002,robbery,2183
12238,MA,2002,violent-crime,13169
563,MA,2003,aggravated-assault,9241
10761,MA,2003,arson,653
2035,MA,2003,burglary,19665
6414,MA,2003,homicide,56
3517,MA,2003,larceny,61022
4993,MA,2003,motor-vehicle-theft,11552
13729,MA,2003,property-crime,92892
7862,MA,2003,rape,1186
9329,MA,2003,robbery,2995
12239,MA,2003,violent-crime,13478
564,MA,2004,aggravated-assault,10780
10762,MA,2004,arson,595
2036,MA,2004,burglary,22341
6415,MA,2004,homicide,85
3518,MA,2004,larceny,65423
4994,MA,2004,motor-vehicle-theft,11899
13730,MA,2004,property-crime,100258
7863,MA,2004,rape,1394
9330,MA,2004,robbery,3429
12240,MA,2004,violent-crime,15688
565,MA,2005,aggravated-assault,12031
10763,MA,2005,arson,624
2037,MA,2005,burglary,23753
6416,MA,2005,homicide,85
3519,MA,2005,larceny,67667
4995,MA,2005,motor-vehicle-theft,10846
13731,MA,2005,property-crime,102890
7864,MA,2005,rape,1497
9331,MA,2005,robbery,3717
12241,MA,2005,violent-crime,17330
566,MA,2006,aggravated-assault,12181
10764,MA,2006,arson,664
2038,MA,2006,burglary,24946
6417,MA,2006,homicide,76
3520,MA,2006,larceny,71094
4996,MA,2006,motor-vehicle-theft,10997
13732,MA,2006,property-crime,107701
7865,MA,2006,rape,1521
9332,MA,2006,robbery,3918
12242,MA,2006,violent-crime,17696
567,MA,2007,aggravated-assault,12527
10765,MA,2007,arson,677
2039,MA,2007,burglary,27854
6418,MA,2007,homicide,96
3521,MA,2007,larceny,79949
4997,MA,2007,motor-vehicle-theft,10067
13733,MA,2007,property-crime,118547
7866,MA,2007,rape,1430
9333,MA,2007,robbery,3995
12243,MA,2007,violent-crime,18048
568,MA,2008,aggravated-assault,13507
10766,MA,2008,arson,682
2040,MA,2008,burglary,29743
6419,MA,2008,homicide,89
3522,MA,2008,larceny,88005
4998,MA,2008,motor-vehicle-theft,9454
13734,MA,2008,property-crime,127884
7867,MA,2008,rape,1658
9334,MA,2008,robbery,4161
12244,MA,2008,violent-crime,19415
569,MA,2009,aggravated-assault,13965
10767,MA,2009,arson,701
2041,MA,2009,burglary,29486
6420,MA,2009,homicide,100
3523,MA,2009,larceny,90508
4999,MA,2009,motor-vehicle-theft,8761
13735,MA,2009,property-crime,129456
7868,MA,2009,rape,1644
9335,MA,2009,robbery,4622
12245,MA,2009,violent-crime,20331
570,MA,2010,aggravated-assault,14579
10768,MA,2010,arson,651
2042,MA,2010,burglary,31820
6421,MA,2010,homicide,118
3524,MA,2010,larceny,89028
5000,MA,2010,motor-vehicle-theft,8382
13736,MA,2010,property-crime,129881
7869,MA,2010,rape,1788
9336,MA,2010,robbery,4425
12246,MA,2010,violent-crime,20910
571,MA,2011,aggravated-assault,13067
10769,MA,2011,arson,543
2043,MA,2011,burglary,30694
6422,MA,2011,homicide,94
3525,MA,2011,larceny,86600
5001,MA,2011,motor-vehicle-theft,7592
13737,MA,2011,property-crime,125429
7870,MA,2011,rape,1650
9337,MA,2011,robbery,4248
12247,MA,2011,violent-crime,19059
572,MA,2012,aggravated-assault,12516
10770,MA,2012,arson,589
2044,MA,2012,burglary,29494
6423,MA,2012,homicide,56
3526,MA,2012,larceny,86272
5002,MA,2012,motor-vehicle-theft,6870
13738,MA,2012,property-crime,123225
7871,MA,2012,rape,1683
9338,MA,2012,robbery,4285
12248,MA,2012,violent-crime,18540
573,MA,2013,aggravated-assault,12411
10771,MA,2013,arson,503
2045,MA,2013,burglary,26444
6424,MA,2013,homicide,90
3527,MA,2013,larceny,84989
5003,MA,2013,motor-vehicle-theft,6625
13739,MA,2013,property-crime,118561
7872,MA,2013,rape,1704
9339,MA,2013,robbery,4288
12249,MA,2013,violent-crime,18493
574,MA,2014,aggravated-assault,12552
10772,MA,2014,arson,478
2046,MA,2014,burglary,21280
6425,MA,2014,homicide,73
3528,MA,2014,larceny,78479
5004,MA,2014,motor-vehicle-theft,5983
13740,MA,2014,property-crime,106220
7873,MA,2014,rape,1570
9340,MA,2014,robbery,3851
12250,MA,2014,violent-crime,18046
575,MA,2015,aggravated-assault,13062
10773,MA,2015,arson,379
2047,MA,2015,burglary,18526
6426,MA,2015,homicide,82
3529,MA,2015,larceny,72617
5005,MA,2015,motor-vehicle-theft,6078
13741,MA,2015,property-crime,97600
7874,MA,2015,rape,1632
9341,MA,2015,robbery,3440
12251,MA,2015,violent-crime,18216
576,MA,2016,aggravated-assault,12610
10774,MA,2016,arson,435
2048,MA,2016,burglary,16641
6427,MA,2016,homicide,77
3530,MA,2016,larceny,67452
5006,MA,2016,motor-vehicle-theft,6202
13742,MA,2016,property-crime,90730
7875,MA,2016,rape,1655
9342,MA,2016,robbery,3428
12252,MA,2016,violent-crime,17770
577,MA,2017,aggravated-assault,11845
10775,MA,2017,arson,384
2049,MA,2017,burglary,14427
6428,MA,2017,homicide,96
3531,MA,2017,larceny,62794
5007,MA,2017,motor-vehicle-theft,5817
13743,MA,2017,property-crime,83422
7876,MA,2017,rape,1708
9343,MA,2017,robbery,3103
12253,MA,2017,violent-crime,16752
578,MA,2018,aggravated-assault,11526
10776,MA,2018,arson,274
2050,MA,2018,burglary,11727
6429,MA,2018,homicide,73
3532,MA,2018,larceny,55549
5008,MA,2018,motor-vehicle-theft,5135
13744,MA,2018,property-crime,72685
7877,MA,2018,rape,1924
9344,MA,2018,robbery,2727
12254,MA,2018,violent-crime,16250
604,MD,2016,aggravated-assault,8
2076,MD,2016,burglary,61
3558,MD,2016,larceny,255
5034,MD,2016,motor-vehicle-theft,23
13770,MD,2016,property-crime,339
7902,MD,2016,rape,35
9370,MD,2016,robbery,8
12280,MD,2016,violent-crime,51
605,MD,2017,aggravated-assault,471
10802,MD,2017,arson,14
2077,MD,2017,burglary,1386
6454,MD,2017,homicide,17
3559,MD,2017,larceny,11573
5035,MD,2017,motor-vehicle-theft,781
13771,MD,2017,property-crime,13754
7903,MD,2017,rape,271
9371,MD,2017,robbery,618
12281,MD,2017,violent-crime,1377
606,MD,2018,aggravated-assault,533
10803,MD,2018,arson,11
2078,MD,2018,burglary,1347
6455,MD,2018,homicide,15
3560,MD,2018,larceny,11181
5036,MD,2018,motor-vehicle-theft,735
13772,MD,2018,property-crime,13274
7904,MD,2018,rape,350
9372,MD,2018,robbery,523
12282,MD,2018,violent-crime,1421
3564,ME,2003,larceny,1
13776,ME,2003,property-crime,1
610,ME,2004,aggravated-assault,5
10806,ME,2004,arson,3
2082,ME,2004,burglary,103
3565,ME,2004,larceny,419
5040,ME,2004,motor-vehicle-theft,26
13777,ME,2004,property-crime,551
7908,ME,2004,rape,5
9376,ME,2004,robbery,3
12286,ME,2004,violent-crime,13
611,ME,2005,aggravated-assault,61
10807,ME,2005,arson,12
2083,ME,2005,burglary,449
3566,ME,2005,larceny,2732
5041,ME,2005,motor-vehicle-theft,131
13778,ME,2005,property-crime,3324
7909,ME,2005,rape,31
9377,ME,2005,robbery,32
12287,ME,2005,violent-crime,124
612,ME,2006,aggravated-assault,69
10808,ME,2006,arson,9
2084,ME,2006,burglary,716
6458,ME,2006,homicide,2
3567,ME,2006,larceny,2880
5042,ME,2006,motor-vehicle-theft,137
13779,ME,2006,property-crime,3742
7910,ME,2006,rape,47
9378,ME,2006,robbery,28
12288,ME,2006,violent-crime,146
613,ME,2007,aggravated-assault,151
10809,ME,2007,arson,43
2085,ME,2007,burglary,1301
6459,ME,2007,homicide,3
3568,ME,2007,larceny,5459
5043,ME,2007,motor-vehicle-theft,242
13780,ME,2007,property-crime,7045
7911,ME,2007,rape,113
9379,ME,2007,robbery,83
12289,ME,2007,violent-crime,350
614,ME,2008,aggravated-assault,156
10810,ME,2008,arson,47
2086,ME,2008,burglary,1241
6460,ME,2008,homicide,8
3569,ME,2008,larceny,6254
5044,ME,2008,motor-vehicle-theft,259
13781,ME,2008,property-crime,7801
7912,ME,2008,rape,122
9380,ME,2008,robbery,93
12290,ME,2008,violent-crime,379
615,ME,2009,aggravated-assault,151
10811,ME,2009,arson,40
2087,ME,2009,burglary,1099
6461,ME,2009,homicide,4
3570,ME,2009,larceny,5936
5045,ME,2009,motor-vehicle-theft,195
13782,ME,2009,property-crime,7270
7913,ME,2009,rape,105
9381,ME,2009,robbery,108
12291,ME,2009,violent-crime,368
616,ME,2010,aggravated-assault,158
10812,ME,2010,arson,44
2088,ME,2010,burglary,1242
6462,ME,2010,homicide,1
3571,ME,2010,larceny,6040
5046,ME,2010,motor-vehicle-theft,179
13783,ME,2010,property-crime,7505
7914,ME,2010,rape,100
9382,ME,2010,robbery,111
12292,ME,2010,violent-crime,370
617,ME,2011,aggravated-assault,199
10813,ME,2011,arson,47
2089,ME,2011,burglary,1717
6463,ME,2011,homicide,5
3572,ME,2011,larceny,6529
5047,ME,2011,motor-vehicle-theft,203
13784,ME,2011,property-crime,8496
7915,ME,2011,rape,105
9383,ME,2011,robbery,113
12293,ME,2011,violent-crime,422
618,ME,2012,aggravated-assault,146
10814,ME,2012,arson,49
2090,ME,2012,burglary,1776
6464,ME,2012,homicide,6
3573,ME,2012,larceny,6977
5048,ME,2012,motor-vehicle-theft,231
13785,ME,2012,property-crime,9033
7916,ME,2012,rape,141
9384,ME,2012,robbery,132
12294,ME,2012,violent-crime,425
619,ME,2013,aggravated-assault,184
10815,ME,2013,arson,44
2091,ME,2013,burglary,1781
6465,ME,2013,homicide,1
3574,ME,2013,larceny,6960
5049,ME,2013,motor-vehicle-theft,286
13786,ME,2013,property-crime,9071
7917,ME,2013,rape,166
9385,ME,2013,robbery,96
12295,ME,2013,violent-crime,447
620,ME,2014,aggravated-assault,193
10816,ME,2014,arson,30
2092,ME,2014,burglary,1318
6466,ME,2014,homicide,4
3575,ME,2014,larceny,6112
5050,ME,2014,motor-vehicle-theft,242
13787,ME,2014,property-crime,7702
7918,ME,2014,rape,139
9386,ME,2014,robbery,113
12296,ME,2014,violent-crime,449
621,ME,2015,aggravated-assault,206
10817,ME,2015,arson,29
2093,ME,2015,burglary,1129
6467,ME,2015,homicide,3
3576,ME,2015,larceny,5597
5051,ME,2015,motor-vehicle-theft,220
13788,ME,2015,property-crime,6975
7919,ME,2015,rape,132
9387,ME,2015,robbery,71
12297,ME,2015,violent-crime,412
622,ME,2016,aggravated-assault,274
10818,ME,2016,arson,33
2094,ME,2016,burglary,1064
6468,ME,2016,homicide,3
3577,ME,2016,larceny,5763
5052,ME,2016,motor-vehicle-theft,246
13789,ME,2016,property-crime,7106
7920,ME,2016,rape,145
9388,ME,2016,robbery,97
12298,ME,2016,violent-crime,519
623,ME,2017,aggravated-assault,285
10819,ME,2017,arson,24
2095,ME,2017,burglary,949
6469,ME,2017,homicide,3
3578,ME,2017,larceny,5676
5053,ME,2017,motor-vehicle-theft,245
13790,ME,2017,property-crime,6894
7921,ME,2017,rape,177
9389,ME,2017,robbery,104
12299,ME,2017,violent-crime,569
624,ME,2018,aggravated-assault,286
10820,ME,2018,arson,37
2096,ME,2018,burglary,835
6470,ME,2018,homicide,4
3579,ME,2018,larceny,5819
5054,ME,2018,motor-vehicle-theft,238
13791,ME,2018,property-crime,6929
7922,ME,2018,rape,184
9390,ME,2018,robbery,86
12300,ME,2018,violent-crime,560
640,MI,1995,aggravated-assault,3970
10836,MI,1995,arson,607
2112,MI,1995,burglary,12590
6484,MI,1995,homicide,38
3596,MI,1995,larceny,53828
5070,MI,1995,motor-vehicle-theft,6084
13808,MI,1995,property-crime,73109
7938,MI,1995,rape,1067
9406,MI,1995,robbery,1021
12316,MI,1995,violent-crime,6096
641,MI,1996,aggravated-assault,7222
10837,MI,1996,arson,1119
2113,MI,1996,burglary,23864
6485,MI,1996,homicide,87
3597,MI,1996,larceny,103726
5071,MI,1996,motor-vehicle-theft,12306
13809,MI,1996,property-crime,141015
7939,MI,1996,rape,1969
9407,MI,1996,robbery,2120
12317,MI,1996,violent-crime,11398
642,MI,1997,aggravated-assault,10861
10838,MI,1997,arson,1441
2114,MI,1997,burglary,32248
6486,MI,1997,homicide,140
3598,MI,1997,larceny,139910
5072,MI,1997,motor-vehicle-theft,17026
13810,MI,1997,property-crime,190625
7940,MI,1997,rape,2768
9408,MI,1997,robbery,3209
12318,MI,1997,violent-crime,16978
643,MI,1998,aggravated-assault,12580
10839,MI,1998,arson,1923
2115,MI,1998,burglary,38867
6487,MI,1998,homicide,166
3599,MI,1998,larceny,147667
5073,MI,1998,motor-vehicle-theft,18218
13811,MI,1998,property-crime,206675
7941,MI,1998,rape,4234
9409,MI,1998,robbery,3412
12319,MI,1998,violent-crime,20392
644,MI,1999,aggravated-assault,11355
10840,MI,1999,arson,1744
2116,MI,1999,burglary,36470
6488,MI,1999,homicide,180
3600,MI,1999,larceny,144282
5074,MI,1999,motor-vehicle-theft,19281
13812,MI,1999,property-crime,201777
7942,MI,1999,rape,4255
9410,MI,1999,robbery,3033
12320,MI,1999,violent-crime,18823
645,MI,2000,aggravated-assault,15582
10841,MI,2000,arson,2220
2117,MI,2000,burglary,44419
6489,MI,2000,homicide,208
3601,MI,2000,larceny,165803
